"year","State","scenario","indicator","count","trend","age"
2021,"Bauchi","NGA projection scenario 1","incidence_percent_change",27.41,"Incidence per 1000","all_ages"
2021,"Bauchi","NGA projection scenario 1","U5_incidence_percent_change",32.17,"Incidence per 1000","U5"
2021,"Bauchi","NGA projection scenario 1","death_percent_change",31.42,"Deaths per 1000","all_ages"
2021,"Bauchi","NGA projection scenario 1","U5_death_percent_change",30.87,"Deaths per 1000","U5"
2022,"Bauchi","NGA projection scenario 1","PfPR_percent_change",5.63,"Prevalence","all_ages"
2022,"Bauchi","NGA projection scenario 1","U5_PfPR_percent_change",11.39,"Prevalence","U5"
2022,"Bauchi","NGA projection scenario 1","incidence_percent_change",28.4,"Incidence per 1000","all_ages"
2022,"Bauchi","NGA projection scenario 1","U5_incidence_percent_change",31.92,"Incidence per 1000","U5"
2022,"Bauchi","NGA projection scenario 1","death_percent_change",35.9,"Deaths per 1000","all_ages"
2022,"Bauchi","NGA projection scenario 1","U5_death_percent_change",27.86,"Deaths per 1000","U5"
2023,"Bauchi","NGA projection scenario 1","PfPR_percent_change",17.39,"Prevalence","all_ages"
2023,"Bauchi","NGA projection scenario 1","U5_PfPR_percent_change",28.6,"Prevalence","U5"
2023,"Bauchi","NGA projection scenario 1","incidence_percent_change",39.88,"Incidence per 1000","all_ages"
2023,"Bauchi","NGA projection scenario 1","U5_incidence_percent_change",46.66,"Incidence per 1000","U5"
2023,"Bauchi","NGA projection scenario 1","death_percent_change",61.09,"Deaths per 1000","all_ages"
2023,"Bauchi","NGA projection scenario 1","U5_death_percent_change",72.76,"Deaths per 1000","U5"
2024,"Bauchi","NGA projection scenario 1","PfPR_percent_change",11.81,"Prevalence","all_ages"
2024,"Bauchi","NGA projection scenario 1","U5_PfPR_percent_change",20.08,"Prevalence","U5"
2024,"Bauchi","NGA projection scenario 1","incidence_percent_change",29.8,"Incidence per 1000","all_ages"
2024,"Bauchi","NGA projection scenario 1","U5_incidence_percent_change",33.31,"Incidence per 1000","U5"
2024,"Bauchi","NGA projection scenario 1","death_percent_change",48.99,"Deaths per 1000","all_ages"
2024,"Bauchi","NGA projection scenario 1","U5_death_percent_change",55.64,"Deaths per 1000","U5"
2025,"Bauchi","NGA projection scenario 1","PfPR_percent_change",7.53,"Prevalence","all_ages"
2025,"Bauchi","NGA projection scenario 1","U5_PfPR_percent_change",12.86,"Prevalence","U5"
2025,"Bauchi","NGA projection scenario 1","incidence_percent_change",31.51,"Incidence per 1000","all_ages"
2025,"Bauchi","NGA projection scenario 1","U5_incidence_percent_change",34.72,"Incidence per 1000","U5"
2025,"Bauchi","NGA projection scenario 1","death_percent_change",46.94,"Deaths per 1000","all_ages"
2025,"Bauchi","NGA projection scenario 1","U5_death_percent_change",57.68,"Deaths per 1000","U5"
2026,"Bauchi","NGA projection scenario 1","PfPR_percent_change",19.13,"Prevalence","all_ages"
2026,"Bauchi","NGA projection scenario 1","U5_PfPR_percent_change",29.85,"Prevalence","U5"
2026,"Bauchi","NGA projection scenario 1","incidence_percent_change",42.39,"Incidence per 1000","all_ages"
2026,"Bauchi","NGA projection scenario 1","U5_incidence_percent_change",48.36,"Incidence per 1000","U5"
2026,"Bauchi","NGA projection scenario 1","death_percent_change",63.73,"Deaths per 1000","all_ages"
2026,"Bauchi","NGA projection scenario 1","U5_death_percent_change",78.33,"Deaths per 1000","U5"
2027,"Bauchi","NGA projection scenario 1","PfPR_percent_change",12.25,"Prevalence","all_ages"
2027,"Bauchi","NGA projection scenario 1","U5_PfPR_percent_change",19.16,"Prevalence","U5"
2027,"Bauchi","NGA projection scenario 1","incidence_percent_change",29.69,"Incidence per 1000","all_ages"
2027,"Bauchi","NGA projection scenario 1","U5_incidence_percent_change",31.85,"Incidence per 1000","U5"
2027,"Bauchi","NGA projection scenario 1","death_percent_change",41.21,"Deaths per 1000","all_ages"
2027,"Bauchi","NGA projection scenario 1","U5_death_percent_change",49.75,"Deaths per 1000","U5"
2028,"Bauchi","NGA projection scenario 1","PfPR_percent_change",9.37,"Prevalence","all_ages"
2028,"Bauchi","NGA projection scenario 1","U5_PfPR_percent_change",13.92,"Prevalence","U5"
2028,"Bauchi","NGA projection scenario 1","incidence_percent_change",33.37,"Incidence per 1000","all_ages"
2028,"Bauchi","NGA projection scenario 1","U5_incidence_percent_change",35.37,"Incidence per 1000","U5"
2028,"Bauchi","NGA projection scenario 1","death_percent_change",33.66,"Deaths per 1000","all_ages"
2028,"Bauchi","NGA projection scenario 1","U5_death_percent_change",34.8,"Deaths per 1000","U5"
2029,"Bauchi","NGA projection scenario 1","PfPR_percent_change",20.46,"Prevalence","all_ages"
2029,"Bauchi","NGA projection scenario 1","U5_PfPR_percent_change",30.55,"Prevalence","U5"
2029,"Bauchi","NGA projection scenario 1","incidence_percent_change",43.09,"Incidence per 1000","all_ages"
2029,"Bauchi","NGA projection scenario 1","U5_incidence_percent_change",48.34,"Incidence per 1000","U5"
2029,"Bauchi","NGA projection scenario 1","death_percent_change",71.68,"Deaths per 1000","all_ages"
2029,"Bauchi","NGA projection scenario 1","U5_death_percent_change",86,"Deaths per 1000","U5"
2030,"Bauchi","NGA projection scenario 1","PfPR_percent_change",15,"Prevalence","all_ages"
2030,"Bauchi","NGA projection scenario 1","U5_PfPR_percent_change",22.45,"Prevalence","U5"
2030,"Bauchi","NGA projection scenario 1","incidence_percent_change",32.5,"Incidence per 1000","all_ages"
2030,"Bauchi","NGA projection scenario 1","U5_incidence_percent_change",35.09,"Incidence per 1000","U5"
2030,"Bauchi","NGA projection scenario 1","death_percent_change",45.68,"Deaths per 1000","all_ages"
2030,"Bauchi","NGA projection scenario 1","U5_death_percent_change",49.36,"Deaths per 1000","U5"
2020,"Bayelsa","NGA projection scenario 1","PfPR_percent_change",-25.43,"Prevalence","all_ages"
2020,"Bayelsa","NGA projection scenario 1","U5_PfPR_percent_change",-28.35,"Prevalence","U5"
2020,"Bayelsa","NGA projection scenario 1","incidence_percent_change",-8.26,"Incidence per 1000","all_ages"
2020,"Bayelsa","NGA projection scenario 1","U5_incidence_percent_change",-6.13,"Incidence per 1000","U5"
2020,"Bayelsa","NGA projection scenario 1","death_percent_change",-19.53,"Deaths per 1000","all_ages"
2020,"Bayelsa","NGA projection scenario 1","U5_death_percent_change",1.98,"Deaths per 1000","U5"
2021,"Bayelsa","NGA projection scenario 1","PfPR_percent_change",-39.24,"Prevalence","all_ages"
2021,"Bayelsa","NGA projection scenario 1","U5_PfPR_percent_change",-36.5,"Prevalence","U5"
2021,"Bayelsa","NGA projection scenario 1","incidence_percent_change",-25.7,"Incidence per 1000","all_ages"
2021,"Bayelsa","NGA projection scenario 1","U5_incidence_percent_change",-17.93,"Incidence per 1000","U5"
2021,"Bayelsa","NGA projection scenario 1","death_percent_change",-31.45,"Deaths per 1000","all_ages"
2021,"Bayelsa","NGA projection scenario 1","U5_death_percent_change",-23.62,"Deaths per 1000","U5"
2022,"Bayelsa","NGA projection scenario 1","PfPR_percent_change",-36.67,"Prevalence","all_ages"
2022,"Bayelsa","NGA projection scenario 1","U5_PfPR_percent_change",-32.68,"Prevalence","U5"
2022,"Bayelsa","NGA projection scenario 1","incidence_percent_change",-22.55,"Incidence per 1000","all_ages"
2022,"Bayelsa","NGA projection scenario 1","U5_incidence_percent_change",-14.86,"Incidence per 1000","U5"
2022,"Bayelsa","NGA projection scenario 1","death_percent_change",-21.04,"Deaths per 1000","all_ages"
2022,"Bayelsa","NGA projection scenario 1","U5_death_percent_change",2.38,"Deaths per 1000","U5"
2023,"Bayelsa","NGA projection scenario 1","PfPR_percent_change",-36.65,"Prevalence","all_ages"
2023,"Bayelsa","NGA projection scenario 1","U5_PfPR_percent_change",-33.15,"Prevalence","U5"
2023,"Bayelsa","NGA projection scenario 1","incidence_percent_change",-22.57,"Incidence per 1000","all_ages"
2023,"Bayelsa","NGA projection scenario 1","U5_incidence_percent_change",-16.17,"Incidence per 1000","U5"
2023,"Bayelsa","NGA projection scenario 1","death_percent_change",-13.61,"Deaths per 1000","all_ages"
2023,"Bayelsa","NGA projection scenario 1","U5_death_percent_change",2.38,"Deaths per 1000","U5"
2024,"Bayelsa","NGA projection scenario 1","PfPR_percent_change",-38.19,"Prevalence","all_ages"
2024,"Bayelsa","NGA projection scenario 1","U5_PfPR_percent_change",-32.33,"Prevalence","U5"
2024,"Bayelsa","NGA projection scenario 1","incidence_percent_change",-23.93,"Incidence per 1000","all_ages"
2024,"Bayelsa","NGA projection scenario 1","U5_incidence_percent_change",-15.82,"Incidence per 1000","U5"
2024,"Bayelsa","NGA projection scenario 1","death_percent_change",-12.26,"Deaths per 1000","all_ages"
2024,"Bayelsa","NGA projection scenario 1","U5_death_percent_change",20.81,"Deaths per 1000","U5"
2025,"Bayelsa","NGA projection scenario 1","PfPR_percent_change",-33.81,"Prevalence","all_ages"
2025,"Bayelsa","NGA projection scenario 1","U5_PfPR_percent_change",-25.92,"Prevalence","U5"
2025,"Bayelsa","NGA projection scenario 1","incidence_percent_change",-18.06,"Incidence per 1000","all_ages"
2025,"Bayelsa","NGA projection scenario 1","U5_incidence_percent_change",-7.89,"Incidence per 1000","U5"
2025,"Bayelsa","NGA projection scenario 1","death_percent_change",-11.88,"Deaths per 1000","all_ages"
2025,"Bayelsa","NGA projection scenario 1","U5_death_percent_change",13.73,"Deaths per 1000","U5"
2026,"Bayelsa","NGA projection scenario 1","PfPR_percent_change",-35.54,"Prevalence","all_ages"
2026,"Bayelsa","NGA projection scenario 1","U5_PfPR_percent_change",-28.63,"Prevalence","U5"
2026,"Bayelsa","NGA projection scenario 1","incidence_percent_change",-20.96,"Incidence per 1000","all_ages"
2026,"Bayelsa","NGA projection scenario 1","U5_incidence_percent_change",-11.92,"Incidence per 1000","U5"
2026,"Bayelsa","NGA projection scenario 1","death_percent_change",-30.61,"Deaths per 1000","all_ages"
2026,"Bayelsa","NGA projection scenario 1","U5_death_percent_change",-19.8,"Deaths per 1000","U5"
2027,"Bayelsa","NGA projection scenario 1","PfPR_percent_change",-34.85,"Prevalence","all_ages"
2027,"Bayelsa","NGA projection scenario 1","U5_PfPR_percent_change",-29.8,"Prevalence","U5"
2027,"Bayelsa","NGA projection scenario 1","incidence_percent_change",-17.86,"Incidence per 1000","all_ages"
2027,"Bayelsa","NGA projection scenario 1","U5_incidence_percent_change",-11.96,"Incidence per 1000","U5"
2027,"Bayelsa","NGA projection scenario 1","death_percent_change",-16.73,"Deaths per 1000","all_ages"
2027,"Bayelsa","NGA projection scenario 1","U5_death_percent_change",-12.72,"Deaths per 1000","U5"
2028,"Bayelsa","NGA projection scenario 1","PfPR_percent_change",-29.75,"Prevalence","all_ages"
2028,"Bayelsa","NGA projection scenario 1","U5_PfPR_percent_change",-26.49,"Prevalence","U5"
2028,"Bayelsa","NGA projection scenario 1","incidence_percent_change",-10.45,"Incidence per 1000","all_ages"
2028,"Bayelsa","NGA projection scenario 1","U5_incidence_percent_change",-7.34,"Incidence per 1000","U5"
2028,"Bayelsa","NGA projection scenario 1","death_percent_change",-13.55,"Deaths per 1000","all_ages"
2028,"Bayelsa","NGA projection scenario 1","U5_death_percent_change",6.52,"Deaths per 1000","U5"
2029,"Bayelsa","NGA projection scenario 1","PfPR_percent_change",-30.04,"Prevalence","all_ages"
2029,"Bayelsa","NGA projection scenario 1","U5_PfPR_percent_change",-25.86,"Prevalence","U5"
2029,"Bayelsa","NGA projection scenario 1","incidence_percent_change",-9.96,"Incidence per 1000","all_ages"
2029,"Bayelsa","NGA projection scenario 1","U5_incidence_percent_change",-6.73,"Incidence per 1000","U5"
2029,"Bayelsa","NGA projection scenario 1","death_percent_change",-19.75,"Deaths per 1000","all_ages"
2029,"Bayelsa","NGA projection scenario 1","U5_death_percent_change",-17.07,"Deaths per 1000","U5"
2030,"Bayelsa","NGA projection scenario 1","PfPR_percent_change",-27.87,"Prevalence","all_ages"
2030,"Bayelsa","NGA projection scenario 1","U5_PfPR_percent_change",-27.84,"Prevalence","U5"
2030,"Bayelsa","NGA projection scenario 1","incidence_percent_change",-4.06,"Incidence per 1000","all_ages"
2030,"Bayelsa","NGA projection scenario 1","U5_incidence_percent_change",-6.13,"Incidence per 1000","U5"
2030,"Bayelsa","NGA projection scenario 1","death_percent_change",-13.64,"Deaths per 1000","all_ages"
2030,"Bayelsa","NGA projection scenario 1","U5_death_percent_change",3.58,"Deaths per 1000","U5"
2020,"Benue","NGA projection scenario 1","PfPR_percent_change",-6.97,"Prevalence","all_ages"
2020,"Benue","NGA projection scenario 1","U5_PfPR_percent_change",-3.52,"Prevalence","U5"
2020,"Benue","NGA projection scenario 1","incidence_percent_change",8.37,"Incidence per 1000","all_ages"
2020,"Benue","NGA projection scenario 1","U5_incidence_percent_change",8.17,"Incidence per 1000","U5"
2020,"Benue","NGA projection scenario 1","death_percent_change",11.34,"Deaths per 1000","all_ages"
2020,"Benue","NGA projection scenario 1","U5_death_percent_change",7.53,"Deaths per 1000","U5"
2021,"Benue","NGA projection scenario 1","PfPR_percent_change",-7.71,"Prevalence","all_ages"
2021,"Benue","NGA projection scenario 1","U5_PfPR_percent_change",-4.77,"Prevalence","U5"
2021,"Benue","NGA projection scenario 1","incidence_percent_change",9.49,"Incidence per 1000","all_ages"
2021,"Benue","NGA projection scenario 1","U5_incidence_percent_change",7.94,"Incidence per 1000","U5"
2021,"Benue","NGA projection scenario 1","death_percent_change",25.83,"Deaths per 1000","all_ages"
2021,"Benue","NGA projection scenario 1","U5_death_percent_change",19.28,"Deaths per 1000","U5"
2022,"Benue","NGA projection scenario 1","PfPR_percent_change",-2.5,"Prevalence","all_ages"
2022,"Benue","NGA projection scenario 1","U5_PfPR_percent_change",1.69,"Prevalence","U5"
2022,"Benue","NGA projection scenario 1","incidence_percent_change",15.69,"Incidence per 1000","all_ages"
2022,"Benue","NGA projection scenario 1","U5_incidence_percent_change",14.12,"Incidence per 1000","U5"
2022,"Benue","NGA projection scenario 1","death_percent_change",26.93,"Deaths per 1000","all_ages"
2022,"Benue","NGA projection scenario 1","U5_death_percent_change",21.35,"Deaths per 1000","U5"
2023,"Benue","NGA projection scenario 1","PfPR_percent_change",-3.27,"Prevalence","all_ages"
2023,"Benue","NGA projection scenario 1","U5_PfPR_percent_change",0.04,"Prevalence","U5"
2023,"Benue","NGA projection scenario 1","incidence_percent_change",13.24,"Incidence per 1000","all_ages"
2023,"Benue","NGA projection scenario 1","U5_incidence_percent_change",10.79,"Incidence per 1000","U5"
2023,"Benue","NGA projection scenario 1","death_percent_change",18.07,"Deaths per 1000","all_ages"
2023,"Benue","NGA projection scenario 1","U5_death_percent_change",17.29,"Deaths per 1000","U5"
2024,"Benue","NGA projection scenario 1","PfPR_percent_change",-5.46,"Prevalence","all_ages"
2024,"Benue","NGA projection scenario 1","U5_PfPR_percent_change",-3.72,"Prevalence","U5"
2024,"Benue","NGA projection scenario 1","incidence_percent_change",13.54,"Incidence per 1000","all_ages"
2024,"Benue","NGA projection scenario 1","U5_incidence_percent_change",9.22,"Incidence per 1000","U5"
2024,"Benue","NGA projection scenario 1","death_percent_change",14.83,"Deaths per 1000","all_ages"
2024,"Benue","NGA projection scenario 1","U5_death_percent_change",15.14,"Deaths per 1000","U5"
2025,"Benue","NGA projection scenario 1","PfPR_percent_change",-0.68,"Prevalence","all_ages"
2025,"Benue","NGA projection scenario 1","U5_PfPR_percent_change",2.64,"Prevalence","U5"
2025,"Benue","NGA projection scenario 1","incidence_percent_change",18.04,"Incidence per 1000","all_ages"
2025,"Benue","NGA projection scenario 1","U5_incidence_percent_change",14.99,"Incidence per 1000","U5"
2025,"Benue","NGA projection scenario 1","death_percent_change",28.89,"Deaths per 1000","all_ages"
2025,"Benue","NGA projection scenario 1","U5_death_percent_change",28.04,"Deaths per 1000","U5"
2026,"Benue","NGA projection scenario 1","PfPR_percent_change",-2.21,"Prevalence","all_ages"
2026,"Benue","NGA projection scenario 1","U5_PfPR_percent_change",0.39,"Prevalence","U5"
2026,"Benue","NGA projection scenario 1","incidence_percent_change",15.13,"Incidence per 1000","all_ages"
2026,"Benue","NGA projection scenario 1","U5_incidence_percent_change",10.89,"Incidence per 1000","U5"
2026,"Benue","NGA projection scenario 1","death_percent_change",4.7,"Deaths per 1000","all_ages"
2026,"Benue","NGA projection scenario 1","U5_death_percent_change",0.08,"Deaths per 1000","U5"
2027,"Benue","NGA projection scenario 1","PfPR_percent_change",-4.13,"Prevalence","all_ages"
2027,"Benue","NGA projection scenario 1","U5_PfPR_percent_change",-2.83,"Prevalence","U5"
2027,"Benue","NGA projection scenario 1","incidence_percent_change",15.1,"Incidence per 1000","all_ages"
2027,"Benue","NGA projection scenario 1","U5_incidence_percent_change",10.07,"Incidence per 1000","U5"
2027,"Benue","NGA projection scenario 1","death_percent_change",26.64,"Deaths per 1000","all_ages"
2027,"Benue","NGA projection scenario 1","U5_death_percent_change",20.32,"Deaths per 1000","U5"
