"year","State","scenario","indicator","count","trend","age"
2020,"Federal Capital Territory","NGA projection scenario 2","U5_PfPR_percent_change",-42.69,"Prevalence","U5"
2020,"Federal Capital Territory","NGA projection scenario 2","incidence_percent_change",-21.98,"Incidence per 1000","all_ages"
2020,"Federal Capital Territory","NGA projection scenario 2","U5_incidence_percent_change",-39.31,"Incidence per 1000","U5"
2020,"Federal Capital Territory","NGA projection scenario 2","death_percent_change",-47.5,"Deaths per 1000","all_ages"
2020,"Federal Capital Territory","NGA projection scenario 2","U5_death_percent_change",-52.65,"Deaths per 1000","U5"
2025,"Federal Capital Territory","NGA projection scenario 2","PfPR_percent_change",-50.75,"Prevalence","all_ages"
2025,"Federal Capital Territory","NGA projection scenario 2","U5_PfPR_percent_change",-76.91,"Prevalence","U5"
2025,"Federal Capital Territory","NGA projection scenario 2","incidence_percent_change",-33.21,"Incidence per 1000","all_ages"
2025,"Federal Capital Territory","NGA projection scenario 2","U5_incidence_percent_change",-63.54,"Incidence per 1000","U5"
2025,"Federal Capital Territory","NGA projection scenario 2","death_percent_change",-64.98,"Deaths per 1000","all_ages"
2025,"Federal Capital Territory","NGA projection scenario 2","U5_death_percent_change",-83.18,"Deaths per 1000","U5"
2030,"Federal Capital Territory","NGA projection scenario 2","PfPR_percent_change",-85.17,"Prevalence","all_ages"
2030,"Federal Capital Territory","NGA projection scenario 2","U5_PfPR_percent_change",-94.78,"Prevalence","U5"
2030,"Federal Capital Territory","NGA projection scenario 2","incidence_percent_change",-73.19,"Incidence per 1000","all_ages"
2030,"Federal Capital Territory","NGA projection scenario 2","U5_incidence_percent_change",-89.64,"Incidence per 1000","U5"
2030,"Federal Capital Territory","NGA projection scenario 2","death_percent_change",-84.09,"Deaths per 1000","all_ages"
2030,"Federal Capital Territory","NGA projection scenario 2","U5_death_percent_change",-91.38,"Deaths per 1000","U5"
2020,"Gombe","NGA projection scenario 2","PfPR_percent_change",-13.26,"Prevalence","all_ages"
2020,"Gombe","NGA projection scenario 2","U5_PfPR_percent_change",-37.63,"Prevalence","U5"
2020,"Gombe","NGA projection scenario 2","incidence_percent_change",-15.78,"Incidence per 1000","all_ages"
2020,"Gombe","NGA projection scenario 2","U5_incidence_percent_change",-36.47,"Incidence per 1000","U5"
2020,"Gombe","NGA projection scenario 2","death_percent_change",-44,"Deaths per 1000","all_ages"
2020,"Gombe","NGA projection scenario 2","U5_death_percent_change",-50.12,"Deaths per 1000","U5"
2025,"Gombe","NGA projection scenario 2","PfPR_percent_change",-80.17,"Prevalence","all_ages"
2025,"Gombe","NGA projection scenario 2","U5_PfPR_percent_change",-91.37,"Prevalence","U5"
2025,"Gombe","NGA projection scenario 2","incidence_percent_change",-73.59,"Incidence per 1000","all_ages"
2025,"Gombe","NGA projection scenario 2","U5_incidence_percent_change",-86.9,"Incidence per 1000","U5"
2025,"Gombe","NGA projection scenario 2","death_percent_change",-83.89,"Deaths per 1000","all_ages"
2025,"Gombe","NGA projection scenario 2","U5_death_percent_change",-91.63,"Deaths per 1000","U5"
2030,"Gombe","NGA projection scenario 2","PfPR_percent_change",-73.05,"Prevalence","all_ages"
2030,"Gombe","NGA projection scenario 2","U5_PfPR_percent_change",-89.62,"Prevalence","U5"
2030,"Gombe","NGA projection scenario 2","incidence_percent_change",-50.03,"Incidence per 1000","all_ages"
2030,"Gombe","NGA projection scenario 2","U5_incidence_percent_change",-77.18,"Incidence per 1000","U5"
2030,"Gombe","NGA projection scenario 2","death_percent_change",-77.56,"Deaths per 1000","all_ages"
2030,"Gombe","NGA projection scenario 2","U5_death_percent_change",-87.71,"Deaths per 1000","U5"
2020,"Imo","NGA projection scenario 2","PfPR_percent_change",-20.32,"Prevalence","all_ages"
2020,"Imo","NGA projection scenario 2","U5_PfPR_percent_change",-26.11,"Prevalence","U5"
2020,"Imo","NGA projection scenario 2","incidence_percent_change",-22.24,"Incidence per 1000","all_ages"
2020,"Imo","NGA projection scenario 2","U5_incidence_percent_change",-25.19,"Incidence per 1000","U5"
2020,"Imo","NGA projection scenario 2","death_percent_change",-24.24,"Deaths per 1000","all_ages"
2020,"Imo","NGA projection scenario 2","U5_death_percent_change",-33.01,"Deaths per 1000","U5"
2025,"Imo","NGA projection scenario 2","PfPR_percent_change",-72.63,"Prevalence","all_ages"
2025,"Imo","NGA projection scenario 2","U5_PfPR_percent_change",-82.94,"Prevalence","U5"
2025,"Imo","NGA projection scenario 2","incidence_percent_change",-59.56,"Incidence per 1000","all_ages"
2025,"Imo","NGA projection scenario 2","U5_incidence_percent_change",-70,"Incidence per 1000","U5"
2025,"Imo","NGA projection scenario 2","death_percent_change",-68.2,"Deaths per 1000","all_ages"
2025,"Imo","NGA projection scenario 2","U5_death_percent_change",-81.49,"Deaths per 1000","U5"
2030,"Imo","NGA projection scenario 2","PfPR_percent_change",-81.24,"Prevalence","all_ages"
2030,"Imo","NGA projection scenario 2","U5_PfPR_percent_change",-90.51,"Prevalence","U5"
2030,"Imo","NGA projection scenario 2","incidence_percent_change",-62.89,"Incidence per 1000","all_ages"
2030,"Imo","NGA projection scenario 2","U5_incidence_percent_change",-79.67,"Incidence per 1000","U5"
2030,"Imo","NGA projection scenario 2","death_percent_change",-72.1,"Deaths per 1000","all_ages"
2030,"Imo","NGA projection scenario 2","U5_death_percent_change",-86.44,"Deaths per 1000","U5"
2020,"Jigawa","NGA projection scenario 2","PfPR_percent_change",-7.18,"Prevalence","all_ages"
2020,"Jigawa","NGA projection scenario 2","U5_PfPR_percent_change",-11.12,"Prevalence","U5"
2020,"Jigawa","NGA projection scenario 2","incidence_percent_change",-3.44,"Incidence per 1000","all_ages"
2020,"Jigawa","NGA projection scenario 2","U5_incidence_percent_change",-6.82,"Incidence per 1000","U5"
2020,"Jigawa","NGA projection scenario 2","death_percent_change",-11.47,"Deaths per 1000","all_ages"
2020,"Jigawa","NGA projection scenario 2","U5_death_percent_change",-22.14,"Deaths per 1000","U5"
2025,"Jigawa","NGA projection scenario 2","PfPR_percent_change",-84.73,"Prevalence","all_ages"
2025,"Jigawa","NGA projection scenario 2","U5_PfPR_percent_change",-89.61,"Prevalence","U5"
2025,"Jigawa","NGA projection scenario 2","incidence_percent_change",-80.35,"Incidence per 1000","all_ages"
2025,"Jigawa","NGA projection scenario 2","U5_incidence_percent_change",-87.99,"Incidence per 1000","U5"
2025,"Jigawa","NGA projection scenario 2","death_percent_change",-76.55,"Deaths per 1000","all_ages"
2025,"Jigawa","NGA projection scenario 2","U5_death_percent_change",-84.52,"Deaths per 1000","U5"
2030,"Jigawa","NGA projection scenario 2","PfPR_percent_change",-80.01,"Prevalence","all_ages"
2030,"Jigawa","NGA projection scenario 2","U5_PfPR_percent_change",-90.5,"Prevalence","U5"
2030,"Jigawa","NGA projection scenario 2","incidence_percent_change",-65.76,"Incidence per 1000","all_ages"
2030,"Jigawa","NGA projection scenario 2","U5_incidence_percent_change",-84.02,"Incidence per 1000","U5"
2030,"Jigawa","NGA projection scenario 2","death_percent_change",-66.52,"Deaths per 1000","all_ages"
2030,"Jigawa","NGA projection scenario 2","U5_death_percent_change",-84.59,"Deaths per 1000","U5"
2020,"Kaduna","NGA projection scenario 2","PfPR_percent_change",-13.1,"Prevalence","all_ages"
2020,"Kaduna","NGA projection scenario 2","U5_PfPR_percent_change",-38.99,"Prevalence","U5"
2020,"Kaduna","NGA projection scenario 2","incidence_percent_change",-14.65,"Incidence per 1000","all_ages"
2020,"Kaduna","NGA projection scenario 2","U5_incidence_percent_change",-36.38,"Incidence per 1000","U5"
2020,"Kaduna","NGA projection scenario 2","death_percent_change",-47.02,"Deaths per 1000","all_ages"
2020,"Kaduna","NGA projection scenario 2","U5_death_percent_change",-56.71,"Deaths per 1000","U5"
2025,"Kaduna","NGA projection scenario 2","PfPR_percent_change",-49.38,"Prevalence","all_ages"
2025,"Kaduna","NGA projection scenario 2","U5_PfPR_percent_change",-73.37,"Prevalence","U5"
2025,"Kaduna","NGA projection scenario 2","incidence_percent_change",-36.94,"Incidence per 1000","all_ages"
2025,"Kaduna","NGA projection scenario 2","U5_incidence_percent_change",-59.33,"Incidence per 1000","U5"
2025,"Kaduna","NGA projection scenario 2","death_percent_change",-67.59,"Deaths per 1000","all_ages"
2025,"Kaduna","NGA projection scenario 2","U5_death_percent_change",-78.04,"Deaths per 1000","U5"
2030,"Kaduna","NGA projection scenario 2","PfPR_percent_change",-88.39,"Prevalence","all_ages"
2030,"Kaduna","NGA projection scenario 2","U5_PfPR_percent_change",-95.97,"Prevalence","U5"
2030,"Kaduna","NGA projection scenario 2","incidence_percent_change",-78.02,"Incidence per 1000","all_ages"
2030,"Kaduna","NGA projection scenario 2","U5_incidence_percent_change",-91.2,"Incidence per 1000","U5"
2030,"Kaduna","NGA projection scenario 2","death_percent_change",-89.26,"Deaths per 1000","all_ages"
2030,"Kaduna","NGA projection scenario 2","U5_death_percent_change",-93.47,"Deaths per 1000","U5"
2020,"Kano","NGA projection scenario 2","PfPR_percent_change",-12.28,"Prevalence","all_ages"
2020,"Kano","NGA projection scenario 2","U5_PfPR_percent_change",-38.88,"Prevalence","U5"
2020,"Kano","NGA projection scenario 2","incidence_percent_change",-15.23,"Incidence per 1000","all_ages"
2020,"Kano","NGA projection scenario 2","U5_incidence_percent_change",-38.43,"Incidence per 1000","U5"
2020,"Kano","NGA projection scenario 2","death_percent_change",-48.12,"Deaths per 1000","all_ages"
2020,"Kano","NGA projection scenario 2","U5_death_percent_change",-57.71,"Deaths per 1000","U5"
2025,"Kano","NGA projection scenario 2","PfPR_percent_change",-61.07,"Prevalence","all_ages"
2025,"Kano","NGA projection scenario 2","U5_PfPR_percent_change",-79.33,"Prevalence","U5"
2025,"Kano","NGA projection scenario 2","incidence_percent_change",-52.13,"Incidence per 1000","all_ages"
2025,"Kano","NGA projection scenario 2","U5_incidence_percent_change",-68.46,"Incidence per 1000","U5"
2025,"Kano","NGA projection scenario 2","death_percent_change",-72.95,"Deaths per 1000","all_ages"
2025,"Kano","NGA projection scenario 2","U5_death_percent_change",-82.2,"Deaths per 1000","U5"
2030,"Kano","NGA projection scenario 2","PfPR_percent_change",-76.66,"Prevalence","all_ages"
2030,"Kano","NGA projection scenario 2","U5_PfPR_percent_change",-91.9,"Prevalence","U5"
2030,"Kano","NGA projection scenario 2","incidence_percent_change",-55.81,"Incidence per 1000","all_ages"
2030,"Kano","NGA projection scenario 2","U5_incidence_percent_change",-84.73,"Incidence per 1000","U5"
2030,"Kano","NGA projection scenario 2","death_percent_change",-78.78,"Deaths per 1000","all_ages"
2030,"Kano","NGA projection scenario 2","U5_death_percent_change",-92.32,"Deaths per 1000","U5"
2020,"Katsina","NGA projection scenario 2","PfPR_percent_change",-10.91,"Prevalence","all_ages"
2020,"Katsina","NGA projection scenario 2","U5_PfPR_percent_change",-29.31,"Prevalence","U5"
2020,"Katsina","NGA projection scenario 2","incidence_percent_change",-13.29,"Incidence per 1000","all_ages"
2020,"Katsina","NGA projection scenario 2","U5_incidence_percent_change",-26.4,"Incidence per 1000","U5"
2020,"Katsina","NGA projection scenario 2","death_percent_change",-37.23,"Deaths per 1000","all_ages"
2020,"Katsina","NGA projection scenario 2","U5_death_percent_change",-41.72,"Deaths per 1000","U5"
2025,"Katsina","NGA projection scenario 2","PfPR_percent_change",-48.69,"Prevalence","all_ages"
2025,"Katsina","NGA projection scenario 2","U5_PfPR_percent_change",-69.87,"Prevalence","U5"
2025,"Katsina","NGA projection scenario 2","incidence_percent_change",-33.81,"Incidence per 1000","all_ages"
2025,"Katsina","NGA projection scenario 2","U5_incidence_percent_change",-47.9,"Incidence per 1000","U5"
2025,"Katsina","NGA projection scenario 2","death_percent_change",-77.42,"Deaths per 1000","all_ages"
2025,"Katsina","NGA projection scenario 2","U5_death_percent_change",-83.37,"Deaths per 1000","U5"
2030,"Katsina","NGA projection scenario 2","PfPR_percent_change",-47.11,"Prevalence","all_ages"
2030,"Katsina","NGA projection scenario 2","U5_PfPR_percent_change",-69.55,"Prevalence","U5"
2030,"Katsina","NGA projection scenario 2","incidence_percent_change",-12.23,"Incidence per 1000","all_ages"
2030,"Katsina","NGA projection scenario 2","U5_incidence_percent_change",-37.33,"Incidence per 1000","U5"
2030,"Katsina","NGA projection scenario 2","death_percent_change",-69.22,"Deaths per 1000","all_ages"
2030,"Katsina","NGA projection scenario 2","U5_death_percent_change",-78.56,"Deaths per 1000","U5"
2020,"Kebbi","NGA projection scenario 2","PfPR_percent_change",-13.04,"Prevalence","all_ages"
2020,"Kebbi","NGA projection scenario 2","U5_PfPR_percent_change",-37.18,"Prevalence","U5"
2020,"Kebbi","NGA projection scenario 2","incidence_percent_change",-19.69,"Incidence per 1000","all_ages"
2020,"Kebbi","NGA projection scenario 2","U5_incidence_percent_change",-36.76,"Incidence per 1000","U5"
2020,"Kebbi","NGA projection scenario 2","death_percent_change",-40.76,"Deaths per 1000","all_ages"
2020,"Kebbi","NGA projection scenario 2","U5_death_percent_change",-47.01,"Deaths per 1000","U5"
2025,"Kebbi","NGA projection scenario 2","PfPR_percent_change",-51.08,"Prevalence","all_ages"
2025,"Kebbi","NGA projection scenario 2","U5_PfPR_percent_change",-78.84,"Prevalence","U5"
2025,"Kebbi","NGA projection scenario 2","incidence_percent_change",-41.11,"Incidence per 1000","all_ages"
2025,"Kebbi","NGA projection scenario 2","U5_incidence_percent_change",-65.84,"Incidence per 1000","U5"
2025,"Kebbi","NGA projection scenario 2","death_percent_change",-76.29,"Deaths per 1000","all_ages"
2025,"Kebbi","NGA projection scenario 2","U5_death_percent_change",-86.08,"Deaths per 1000","U5"
2030,"Kebbi","NGA projection scenario 2","PfPR_percent_change",-29.47,"Prevalence","all_ages"
2030,"Kebbi","NGA projection scenario 2","U5_PfPR_percent_change",-57.73,"Prevalence","U5"
2030,"Kebbi","NGA projection scenario 2","incidence_percent_change",-2.09,"Incidence per 1000","all_ages"
2030,"Kebbi","NGA projection scenario 2","U5_incidence_percent_change",-35.27,"Incidence per 1000","U5"
2030,"Kebbi","NGA projection scenario 2","death_percent_change",-57.78,"Deaths per 1000","all_ages"
2030,"Kebbi","NGA projection scenario 2","U5_death_percent_change",-71.8,"Deaths per 1000","U5"
2020,"Kogi","NGA projection scenario 2","PfPR_percent_change",-18.37,"Prevalence","all_ages"
2020,"Kogi","NGA projection scenario 2","U5_PfPR_percent_change",-34,"Prevalence","U5"
2020,"Kogi","NGA projection scenario 2","incidence_percent_change",-20.68,"Incidence per 1000","all_ages"
2020,"Kogi","NGA projection scenario 2","U5_incidence_percent_change",-32.39,"Incidence per 1000","U5"
2020,"Kogi","NGA projection scenario 2","death_percent_change",-50.25,"Deaths per 1000","all_ages"
2020,"Kogi","NGA projection scenario 2","U5_death_percent_change",-57.94,"Deaths per 1000","U5"
2025,"Kogi","NGA projection scenario 2","PfPR_percent_change",-37.06,"Prevalence","all_ages"
2025,"Kogi","NGA projection scenario 2","U5_PfPR_percent_change",-61.19,"Prevalence","U5"
2025,"Kogi","NGA projection scenario 2","incidence_percent_change",-13.77,"Incidence per 1000","all_ages"
2025,"Kogi","NGA projection scenario 2","U5_incidence_percent_change",-35.2,"Incidence per 1000","U5"
2025,"Kogi","NGA projection scenario 2","death_percent_change",-67.29,"Deaths per 1000","all_ages"
2025,"Kogi","NGA projection scenario 2","U5_death_percent_change",-75.76,"Deaths per 1000","U5"
2030,"Kogi","NGA projection scenario 2","PfPR_percent_change",-60.32,"Prevalence","all_ages"
2030,"Kogi","NGA projection scenario 2","U5_PfPR_percent_change",-81.47,"Prevalence","U5"
2030,"Kogi","NGA projection scenario 2","incidence_percent_change",-29.39,"Incidence per 1000","all_ages"
2030,"Kogi","NGA projection scenario 2","U5_incidence_percent_change",-58.8,"Incidence per 1000","U5"
2030,"Kogi","NGA projection scenario 2","death_percent_change",-74.16,"Deaths per 1000","all_ages"
2030,"Kogi","NGA projection scenario 2","U5_death_percent_change",-86,"Deaths per 1000","U5"
2020,"Kwara","NGA projection scenario 2","PfPR_percent_change",-20.84,"Prevalence","all_ages"
2020,"Kwara","NGA projection scenario 2","U5_PfPR_percent_change",-42.59,"Prevalence","U5"
2020,"Kwara","NGA projection scenario 2","incidence_percent_change",-27.15,"Incidence per 1000","all_ages"
2020,"Kwara","NGA projection scenario 2","U5_incidence_percent_change",-43.3,"Incidence per 1000","U5"
2020,"Kwara","NGA projection scenario 2","death_percent_change",-50.96,"Deaths per 1000","all_ages"
2020,"Kwara","NGA projection scenario 2","U5_death_percent_change",-58.37,"Deaths per 1000","U5"
2025,"Kwara","NGA projection scenario 2","PfPR_percent_change",-39.84,"Prevalence","all_ages"
2025,"Kwara","NGA projection scenario 2","U5_PfPR_percent_change",-70.38,"Prevalence","U5"
