"year","State","scenario","indicator","count","trend","age"
2027,"Ogun","NGA projection scenario 2","PfPR_all_ages",0.06,"Prevalence","all_ages"
2027,"Ogun","NGA projection scenario 2","PfPR_U5",0.04,"Prevalence","U5"
2027,"Ogun","NGA projection scenario 2","incidence_all_ages",443.31,"Incidence per 1000","all_ages"
2027,"Ogun","NGA projection scenario 2","incidence_U5",720.98,"Incidence per 1000","U5"
2027,"Ogun","NGA projection scenario 2","death_rate_mean_all_ages",0.16,"Deaths per 1000","all_ages"
2027,"Ogun","NGA projection scenario 2","death_rate_mean_U5",0.56,"Deaths per 1000","U5"
2028,"Ogun","NGA projection scenario 2","PfPR_all_ages",0.05,"Prevalence","all_ages"
2028,"Ogun","NGA projection scenario 2","PfPR_U5",0.03,"Prevalence","U5"
2028,"Ogun","NGA projection scenario 2","incidence_all_ages",452.61,"Incidence per 1000","all_ages"
2028,"Ogun","NGA projection scenario 2","incidence_U5",677.37,"Incidence per 1000","U5"
2028,"Ogun","NGA projection scenario 2","death_rate_mean_all_ages",0.17,"Deaths per 1000","all_ages"
2028,"Ogun","NGA projection scenario 2","death_rate_mean_U5",0.54,"Deaths per 1000","U5"
2029,"Ogun","NGA projection scenario 2","PfPR_all_ages",0.07,"Prevalence","all_ages"
2029,"Ogun","NGA projection scenario 2","PfPR_U5",0.05,"Prevalence","U5"
2029,"Ogun","NGA projection scenario 2","incidence_all_ages",643.36,"Incidence per 1000","all_ages"
2029,"Ogun","NGA projection scenario 2","incidence_U5",973.02,"Incidence per 1000","U5"
2029,"Ogun","NGA projection scenario 2","death_rate_mean_all_ages",0.22,"Deaths per 1000","all_ages"
2029,"Ogun","NGA projection scenario 2","death_rate_mean_U5",0.68,"Deaths per 1000","U5"
2030,"Ogun","NGA projection scenario 2","PfPR_all_ages",0.07,"Prevalence","all_ages"
2030,"Ogun","NGA projection scenario 2","PfPR_U5",0.04,"Prevalence","U5"
2030,"Ogun","NGA projection scenario 2","incidence_all_ages",576.8,"Incidence per 1000","all_ages"
2030,"Ogun","NGA projection scenario 2","incidence_U5",829.08,"Incidence per 1000","U5"
2030,"Ogun","NGA projection scenario 2","death_rate_mean_all_ages",0.18,"Deaths per 1000","all_ages"
2030,"Ogun","NGA projection scenario 2","death_rate_mean_U5",0.49,"Deaths per 1000","U5"
2020,"Ondo","NGA projection scenario 2","PfPR_all_ages",0.22,"Prevalence","all_ages"
2020,"Ondo","NGA projection scenario 2","PfPR_U5",0.23,"Prevalence","U5"
2020,"Ondo","NGA projection scenario 2","incidence_all_ages",1119.86,"Incidence per 1000","all_ages"
2020,"Ondo","NGA projection scenario 2","incidence_U5",2203.48,"Incidence per 1000","U5"
2020,"Ondo","NGA projection scenario 2","death_rate_mean_all_ages",0.71,"Deaths per 1000","all_ages"
2020,"Ondo","NGA projection scenario 2","death_rate_mean_U5",3,"Deaths per 1000","U5"
2021,"Ondo","NGA projection scenario 2","PfPR_all_ages",0.2,"Prevalence","all_ages"
2021,"Ondo","NGA projection scenario 2","PfPR_U5",0.19,"Prevalence","U5"
2021,"Ondo","NGA projection scenario 2","incidence_all_ages",1138.94,"Incidence per 1000","all_ages"
2021,"Ondo","NGA projection scenario 2","incidence_U5",2150.14,"Incidence per 1000","U5"
2021,"Ondo","NGA projection scenario 2","death_rate_mean_all_ages",0.48,"Deaths per 1000","all_ages"
2021,"Ondo","NGA projection scenario 2","death_rate_mean_U5",1.8,"Deaths per 1000","U5"
2022,"Ondo","NGA projection scenario 2","PfPR_all_ages",0.21,"Prevalence","all_ages"
2022,"Ondo","NGA projection scenario 2","PfPR_U5",0.21,"Prevalence","U5"
2022,"Ondo","NGA projection scenario 2","incidence_all_ages",1318.87,"Incidence per 1000","all_ages"
2022,"Ondo","NGA projection scenario 2","incidence_U5",2503.92,"Incidence per 1000","U5"
2022,"Ondo","NGA projection scenario 2","death_rate_mean_all_ages",0.61,"Deaths per 1000","all_ages"
2022,"Ondo","NGA projection scenario 2","death_rate_mean_U5",2.29,"Deaths per 1000","U5"
2023,"Ondo","NGA projection scenario 2","PfPR_all_ages",0.18,"Prevalence","all_ages"
2023,"Ondo","NGA projection scenario 2","PfPR_U5",0.15,"Prevalence","U5"
2023,"Ondo","NGA projection scenario 2","incidence_all_ages",1074.23,"Incidence per 1000","all_ages"
2023,"Ondo","NGA projection scenario 2","incidence_U5",1932.69,"Incidence per 1000","U5"
2023,"Ondo","NGA projection scenario 2","death_rate_mean_all_ages",0.43,"Deaths per 1000","all_ages"
2023,"Ondo","NGA projection scenario 2","death_rate_mean_U5",1.67,"Deaths per 1000","U5"
2024,"Ondo","NGA projection scenario 2","PfPR_all_ages",0.15,"Prevalence","all_ages"
2024,"Ondo","NGA projection scenario 2","PfPR_U5",0.11,"Prevalence","U5"
2024,"Ondo","NGA projection scenario 2","incidence_all_ages",1005.97,"Incidence per 1000","all_ages"
2024,"Ondo","NGA projection scenario 2","incidence_U5",1695.11,"Incidence per 1000","U5"
2024,"Ondo","NGA projection scenario 2","death_rate_mean_all_ages",0.38,"Deaths per 1000","all_ages"
2024,"Ondo","NGA projection scenario 2","death_rate_mean_U5",1.12,"Deaths per 1000","U5"
2025,"Ondo","NGA projection scenario 2","PfPR_all_ages",0.17,"Prevalence","all_ages"
2025,"Ondo","NGA projection scenario 2","PfPR_U5",0.13,"Prevalence","U5"
2025,"Ondo","NGA projection scenario 2","incidence_all_ages",1281.28,"Incidence per 1000","all_ages"
2025,"Ondo","NGA projection scenario 2","incidence_U5",2132.42,"Incidence per 1000","U5"
2025,"Ondo","NGA projection scenario 2","death_rate_mean_all_ages",0.43,"Deaths per 1000","all_ages"
2025,"Ondo","NGA projection scenario 2","death_rate_mean_U5",1.37,"Deaths per 1000","U5"
2026,"Ondo","NGA projection scenario 2","PfPR_all_ages",0.14,"Prevalence","all_ages"
2026,"Ondo","NGA projection scenario 2","PfPR_U5",0.1,"Prevalence","U5"
2026,"Ondo","NGA projection scenario 2","incidence_all_ages",1048.84,"Incidence per 1000","all_ages"
2026,"Ondo","NGA projection scenario 2","incidence_U5",1658.06,"Incidence per 1000","U5"
2026,"Ondo","NGA projection scenario 2","death_rate_mean_all_ages",0.39,"Deaths per 1000","all_ages"
2026,"Ondo","NGA projection scenario 2","death_rate_mean_U5",1.24,"Deaths per 1000","U5"
2027,"Ondo","NGA projection scenario 2","PfPR_all_ages",0.11,"Prevalence","all_ages"
2027,"Ondo","NGA projection scenario 2","PfPR_U5",0.07,"Prevalence","U5"
2027,"Ondo","NGA projection scenario 2","incidence_all_ages",944.69,"Incidence per 1000","all_ages"
2027,"Ondo","NGA projection scenario 2","incidence_U5",1388.56,"Incidence per 1000","U5"
2027,"Ondo","NGA projection scenario 2","death_rate_mean_all_ages",0.4,"Deaths per 1000","all_ages"
2027,"Ondo","NGA projection scenario 2","death_rate_mean_U5",0.9,"Deaths per 1000","U5"
2028,"Ondo","NGA projection scenario 2","PfPR_all_ages",0.15,"Prevalence","all_ages"
2028,"Ondo","NGA projection scenario 2","PfPR_U5",0.1,"Prevalence","U5"
2028,"Ondo","NGA projection scenario 2","incidence_all_ages",1370.63,"Incidence per 1000","all_ages"
2028,"Ondo","NGA projection scenario 2","incidence_U5",2026.33,"Incidence per 1000","U5"
2028,"Ondo","NGA projection scenario 2","death_rate_mean_all_ages",0.52,"Deaths per 1000","all_ages"
2028,"Ondo","NGA projection scenario 2","death_rate_mean_U5",1.62,"Deaths per 1000","U5"
2029,"Ondo","NGA projection scenario 2","PfPR_all_ages",0.14,"Prevalence","all_ages"
2029,"Ondo","NGA projection scenario 2","PfPR_U5",0.08,"Prevalence","U5"
2029,"Ondo","NGA projection scenario 2","incidence_all_ages",1194.83,"Incidence per 1000","all_ages"
2029,"Ondo","NGA projection scenario 2","incidence_U5",1689.48,"Incidence per 1000","U5"
2029,"Ondo","NGA projection scenario 2","death_rate_mean_all_ages",0.36,"Deaths per 1000","all_ages"
2029,"Ondo","NGA projection scenario 2","death_rate_mean_U5",0.95,"Deaths per 1000","U5"
2030,"Ondo","NGA projection scenario 2","PfPR_all_ages",0.12,"Prevalence","all_ages"
2030,"Ondo","NGA projection scenario 2","PfPR_U5",0.07,"Prevalence","U5"
2030,"Ondo","NGA projection scenario 2","incidence_all_ages",1145.79,"Incidence per 1000","all_ages"
2030,"Ondo","NGA projection scenario 2","incidence_U5",1534.73,"Incidence per 1000","U5"
2030,"Ondo","NGA projection scenario 2","death_rate_mean_all_ages",0.4,"Deaths per 1000","all_ages"
2030,"Ondo","NGA projection scenario 2","death_rate_mean_U5",1.08,"Deaths per 1000","U5"
2020,"Osun","NGA projection scenario 2","PfPR_all_ages",0.21,"Prevalence","all_ages"
2020,"Osun","NGA projection scenario 2","PfPR_U5",0.21,"Prevalence","U5"
2020,"Osun","NGA projection scenario 2","incidence_all_ages",1111.32,"Incidence per 1000","all_ages"
2020,"Osun","NGA projection scenario 2","incidence_U5",2045.83,"Incidence per 1000","U5"
2020,"Osun","NGA projection scenario 2","death_rate_mean_all_ages",0.64,"Deaths per 1000","all_ages"
2020,"Osun","NGA projection scenario 2","death_rate_mean_U5",2.58,"Deaths per 1000","U5"
2021,"Osun","NGA projection scenario 2","PfPR_all_ages",0.19,"Prevalence","all_ages"
2021,"Osun","NGA projection scenario 2","PfPR_U5",0.17,"Prevalence","U5"
2021,"Osun","NGA projection scenario 2","incidence_all_ages",1086.06,"Incidence per 1000","all_ages"
2021,"Osun","NGA projection scenario 2","incidence_U5",1911.96,"Incidence per 1000","U5"
2021,"Osun","NGA projection scenario 2","death_rate_mean_all_ages",0.6,"Deaths per 1000","all_ages"
2021,"Osun","NGA projection scenario 2","death_rate_mean_U5",2.25,"Deaths per 1000","U5"
2022,"Osun","NGA projection scenario 2","PfPR_all_ages",0.21,"Prevalence","all_ages"
2022,"Osun","NGA projection scenario 2","PfPR_U5",0.19,"Prevalence","U5"
2022,"Osun","NGA projection scenario 2","incidence_all_ages",1261.49,"Incidence per 1000","all_ages"
2022,"Osun","NGA projection scenario 2","incidence_U5",2228.14,"Incidence per 1000","U5"
2022,"Osun","NGA projection scenario 2","death_rate_mean_all_ages",0.6,"Deaths per 1000","all_ages"
2022,"Osun","NGA projection scenario 2","death_rate_mean_U5",2.23,"Deaths per 1000","U5"
2023,"Osun","NGA projection scenario 2","PfPR_all_ages",0.17,"Prevalence","all_ages"
2023,"Osun","NGA projection scenario 2","PfPR_U5",0.14,"Prevalence","U5"
2023,"Osun","NGA projection scenario 2","incidence_all_ages",1026.93,"Incidence per 1000","all_ages"
2023,"Osun","NGA projection scenario 2","incidence_U5",1728.81,"Incidence per 1000","U5"
2023,"Osun","NGA projection scenario 2","death_rate_mean_all_ages",0.42,"Deaths per 1000","all_ages"
2023,"Osun","NGA projection scenario 2","death_rate_mean_U5",1.45,"Deaths per 1000","U5"
2024,"Osun","NGA projection scenario 2","PfPR_all_ages",0.14,"Prevalence","all_ages"
2024,"Osun","NGA projection scenario 2","PfPR_U5",0.1,"Prevalence","U5"
2024,"Osun","NGA projection scenario 2","incidence_all_ages",924.05,"Incidence per 1000","all_ages"
2024,"Osun","NGA projection scenario 2","incidence_U5",1468.73,"Incidence per 1000","U5"
2024,"Osun","NGA projection scenario 2","death_rate_mean_all_ages",0.37,"Deaths per 1000","all_ages"
2024,"Osun","NGA projection scenario 2","death_rate_mean_U5",1.09,"Deaths per 1000","U5"
2025,"Osun","NGA projection scenario 2","PfPR_all_ages",0.16,"Prevalence","all_ages"
2025,"Osun","NGA projection scenario 2","PfPR_U5",0.12,"Prevalence","U5"
2025,"Osun","NGA projection scenario 2","incidence_all_ages",1202.06,"Incidence per 1000","all_ages"
2025,"Osun","NGA projection scenario 2","incidence_U5",1894.89,"Incidence per 1000","U5"
2025,"Osun","NGA projection scenario 2","death_rate_mean_all_ages",0.45,"Deaths per 1000","all_ages"
2025,"Osun","NGA projection scenario 2","death_rate_mean_U5",1.46,"Deaths per 1000","U5"
2026,"Osun","NGA projection scenario 2","PfPR_all_ages",0.14,"Prevalence","all_ages"
2026,"Osun","NGA projection scenario 2","PfPR_U5",0.09,"Prevalence","U5"
2026,"Osun","NGA projection scenario 2","incidence_all_ages",1016.05,"Incidence per 1000","all_ages"
2026,"Osun","NGA projection scenario 2","incidence_U5",1516.75,"Incidence per 1000","U5"
2026,"Osun","NGA projection scenario 2","death_rate_mean_all_ages",0.37,"Deaths per 1000","all_ages"
2026,"Osun","NGA projection scenario 2","death_rate_mean_U5",1.15,"Deaths per 1000","U5"
2027,"Osun","NGA projection scenario 2","PfPR_all_ages",0.11,"Prevalence","all_ages"
2027,"Osun","NGA projection scenario 2","PfPR_U5",0.06,"Prevalence","U5"
2027,"Osun","NGA projection scenario 2","incidence_all_ages",871.85,"Incidence per 1000","all_ages"
2027,"Osun","NGA projection scenario 2","incidence_U5",1190.3,"Incidence per 1000","U5"
2027,"Osun","NGA projection scenario 2","death_rate_mean_all_ages",0.33,"Deaths per 1000","all_ages"
2027,"Osun","NGA projection scenario 2","death_rate_mean_U5",0.94,"Deaths per 1000","U5"
2028,"Osun","NGA projection scenario 2","PfPR_all_ages",0.14,"Prevalence","all_ages"
2028,"Osun","NGA projection scenario 2","PfPR_U5",0.08,"Prevalence","U5"
2028,"Osun","NGA projection scenario 2","incidence_all_ages",1223.17,"Incidence per 1000","all_ages"
2028,"Osun","NGA projection scenario 2","incidence_U5",1669.71,"Incidence per 1000","U5"
2028,"Osun","NGA projection scenario 2","death_rate_mean_all_ages",0.42,"Deaths per 1000","all_ages"
2028,"Osun","NGA projection scenario 2","death_rate_mean_U5",1.2,"Deaths per 1000","U5"
2029,"Osun","NGA projection scenario 2","PfPR_all_ages",0.13,"Prevalence","all_ages"
2029,"Osun","NGA projection scenario 2","PfPR_U5",0.07,"Prevalence","U5"
2029,"Osun","NGA projection scenario 2","incidence_all_ages",1095.81,"Incidence per 1000","all_ages"
2029,"Osun","NGA projection scenario 2","incidence_U5",1426.82,"Incidence per 1000","U5"
2029,"Osun","NGA projection scenario 2","death_rate_mean_all_ages",0.39,"Deaths per 1000","all_ages"
2029,"Osun","NGA projection scenario 2","death_rate_mean_U5",1.1,"Deaths per 1000","U5"
2030,"Osun","NGA projection scenario 2","PfPR_all_ages",0.1,"Prevalence","all_ages"
2030,"Osun","NGA projection scenario 2","PfPR_U5",0.06,"Prevalence","U5"
2030,"Osun","NGA projection scenario 2","incidence_all_ages",991.5,"Incidence per 1000","all_ages"
2030,"Osun","NGA projection scenario 2","incidence_U5",1209.93,"Incidence per 1000","U5"
2030,"Osun","NGA projection scenario 2","death_rate_mean_all_ages",0.34,"Deaths per 1000","all_ages"
2030,"Osun","NGA projection scenario 2","death_rate_mean_U5",0.89,"Deaths per 1000","U5"
2020,"Oyo","NGA projection scenario 2","PfPR_all_ages",0.23,"Prevalence","all_ages"
2020,"Oyo","NGA projection scenario 2","PfPR_U5",0.25,"Prevalence","U5"
2020,"Oyo","NGA projection scenario 2","incidence_all_ages",1177.11,"Incidence per 1000","all_ages"
2020,"Oyo","NGA projection scenario 2","incidence_U5",2222.59,"Incidence per 1000","U5"
2020,"Oyo","NGA projection scenario 2","death_rate_mean_all_ages",0.74,"Deaths per 1000","all_ages"
2020,"Oyo","NGA projection scenario 2","death_rate_mean_U5",3.02,"Deaths per 1000","U5"
2021,"Oyo","NGA projection scenario 2","PfPR_all_ages",0.22,"Prevalence","all_ages"
2021,"Oyo","NGA projection scenario 2","PfPR_U5",0.23,"Prevalence","U5"
2021,"Oyo","NGA projection scenario 2","incidence_all_ages",1223.29,"Incidence per 1000","all_ages"
2021,"Oyo","NGA projection scenario 2","incidence_U5",2266.68,"Incidence per 1000","U5"
2021,"Oyo","NGA projection scenario 2","death_rate_mean_all_ages",0.73,"Deaths per 1000","all_ages"
2021,"Oyo","NGA projection scenario 2","death_rate_mean_U5",3.15,"Deaths per 1000","U5"
2022,"Oyo","NGA projection scenario 2","PfPR_all_ages",0.24,"Prevalence","all_ages"
2022,"Oyo","NGA projection scenario 2","PfPR_U5",0.24,"Prevalence","U5"
2022,"Oyo","NGA projection scenario 2","incidence_all_ages",1361.8,"Incidence per 1000","all_ages"
2022,"Oyo","NGA projection scenario 2","incidence_U5",2523.34,"Incidence per 1000","U5"
2022,"Oyo","NGA projection scenario 2","death_rate_mean_all_ages",0.74,"Deaths per 1000","all_ages"
2022,"Oyo","NGA projection scenario 2","death_rate_mean_U5",3.12,"Deaths per 1000","U5"
2023,"Oyo","NGA projection scenario 2","PfPR_all_ages",0.2,"Prevalence","all_ages"
2023,"Oyo","NGA projection scenario 2","PfPR_U5",0.19,"Prevalence","U5"
2023,"Oyo","NGA projection scenario 2","incidence_all_ages",1146.49,"Incidence per 1000","all_ages"
2023,"Oyo","NGA projection scenario 2","incidence_U5",2039.01,"Incidence per 1000","U5"
2023,"Oyo","NGA projection scenario 2","death_rate_mean_all_ages",0.48,"Deaths per 1000","all_ages"
2023,"Oyo","NGA projection scenario 2","death_rate_mean_U5",1.81,"Deaths per 1000","U5"
2024,"Oyo","NGA projection scenario 2","PfPR_all_ages",0.17,"Prevalence","all_ages"
2024,"Oyo","NGA projection scenario 2","PfPR_U5",0.14,"Prevalence","U5"
2024,"Oyo","NGA projection scenario 2","incidence_all_ages",1097.34,"Incidence per 1000","all_ages"
2024,"Oyo","NGA projection scenario 2","incidence_U5",1845.17,"Incidence per 1000","U5"
2024,"Oyo","NGA projection scenario 2","death_rate_mean_all_ages",0.45,"Deaths per 1000","all_ages"
2024,"Oyo","NGA projection scenario 2","death_rate_mean_U5",1.62,"Deaths per 1000","U5"
2025,"Oyo","NGA projection scenario 2","PfPR_all_ages",0.19,"Prevalence","all_ages"
2025,"Oyo","NGA projection scenario 2","PfPR_U5",0.15,"Prevalence","U5"
2025,"Oyo","NGA projection scenario 2","incidence_all_ages",1306.23,"Incidence per 1000","all_ages"
2025,"Oyo","NGA projection scenario 2","incidence_U5",2188.36,"Incidence per 1000","U5"
2025,"Oyo","NGA projection scenario 2","death_rate_mean_all_ages",0.5,"Deaths per 1000","all_ages"
2025,"Oyo","NGA projection scenario 2","death_rate_mean_U5",1.77,"Deaths per 1000","U5"
2026,"Oyo","NGA projection scenario 2","PfPR_all_ages",0.15,"Prevalence","all_ages"
2026,"Oyo","NGA projection scenario 2","PfPR_U5",0.11,"Prevalence","U5"
2026,"Oyo","NGA projection scenario 2","incidence_all_ages",1035.88,"Incidence per 1000","all_ages"
2026,"Oyo","NGA projection scenario 2","incidence_U5",1659.62,"Incidence per 1000","U5"
2026,"Oyo","NGA projection scenario 2","death_rate_mean_all_ages",0.38,"Deaths per 1000","all_ages"
2026,"Oyo","NGA projection scenario 2","death_rate_mean_U5",1.21,"Deaths per 1000","U5"
2027,"Oyo","NGA projection scenario 2","PfPR_all_ages",0.11,"Prevalence","all_ages"
2027,"Oyo","NGA projection scenario 2","PfPR_U5",0.07,"Prevalence","U5"
2027,"Oyo","NGA projection scenario 2","incidence_all_ages",882.45,"Incidence per 1000","all_ages"
2027,"Oyo","NGA projection scenario 2","incidence_U5",1301.7,"Incidence per 1000","U5"
2027,"Oyo","NGA projection scenario 2","death_rate_mean_all_ages",0.29,"Deaths per 1000","all_ages"
2027,"Oyo","NGA projection scenario 2","death_rate_mean_U5",0.86,"Deaths per 1000","U5"
2028,"Oyo","NGA projection scenario 2","PfPR_all_ages",0.14,"Prevalence","all_ages"
2028,"Oyo","NGA projection scenario 2","PfPR_U5",0.08,"Prevalence","U5"
2028,"Oyo","NGA projection scenario 2","incidence_all_ages",1152.62,"Incidence per 1000","all_ages"
2028,"Oyo","NGA projection scenario 2","incidence_U5",1676.11,"Incidence per 1000","U5"
2028,"Oyo","NGA projection scenario 2","death_rate_mean_all_ages",0.38,"Deaths per 1000","all_ages"
