"","X.1","X","LGA_old","repDS","year","LGA","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","round","peak","mortality","llins_plan","kill_rate","block_initial","simday"
"3791",379,379,"Ishielu","Owan East",2023,"Ishielu",0.8,0.8,0.8,0.8,2,"march",0.402215764,"Standard 2020",0.461555673,0.53,1165
"3792",379,379,"Ishielu","Owan East",2026,"Ishielu",0.8,0.8,0.8,0.8,3,"march",0.402215764,"Standard 2020",0.461555673,0.53,2260
"3793",379,379,"Ishielu","Owan East",2029,"Ishielu",0.8,0.8,0.8,0.8,4,"march",0.402215764,"Standard 2020",0.461555673,0.53,3355
"469",469,469,"Isi-Uzo","Owan East",2020,"Isi-Uzo",0.8,0.8,0.8,0.8,1,"march",0.425114132,"PBO(2021)",0.742325146,0.65,70
"4691",469,469,"Isi-Uzo","Owan East",2023,"Isi-Uzo",0.8,0.8,0.8,0.8,2,"march",0.425114132,"PBO(2021)",0.742325146,0.65,1165
"4692",469,469,"Isi-Uzo","Owan East",2026,"Isi-Uzo",0.8,0.8,0.8,0.8,3,"march",0.425114132,"PBO(2021)",0.742325146,0.65,2260
"4693",469,469,"Isi-Uzo","Owan East",2029,"Isi-Uzo",0.8,0.8,0.8,0.8,4,"march",0.425114132,"PBO(2021)",0.742325146,0.65,3355
"11",11,11,"Isiala-Ngwa North","Ngor-Okpala",2020,"Isiala-Ngwa North",0.8,0.8,0.8,0.8,1,"june",0.347639146,"PBO(2021)",0.733784825,0.65,162
"112",11,11,"Isiala-Ngwa North","Ngor-Okpala",2023,"Isiala-Ngwa North",0.8,0.8,0.8,0.8,2,"june",0.347639146,"PBO(2021)",0.733784825,0.65,1257
"114",11,11,"Isiala-Ngwa North","Ngor-Okpala",2026,"Isiala-Ngwa North",0.8,0.8,0.8,0.8,3,"june",0.347639146,"PBO(2021)",0.733784825,0.65,2352
"116",11,11,"Isiala-Ngwa North","Ngor-Okpala",2029,"Isiala-Ngwa North",0.8,0.8,0.8,0.8,4,"june",0.347639146,"PBO(2021)",0.733784825,0.65,3447
"13",13,13,"Isiala-Ngwa South","Ngor-Okpala",2020,"Isiala-Ngwa South",0.8,0.8,0.8,0.8,1,"june",0.381316588,"PBO(2021)",0.738260872,0.65,162
"132",13,13,"Isiala-Ngwa South","Ngor-Okpala",2023,"Isiala-Ngwa South",0.8,0.8,0.8,0.8,2,"june",0.381316588,"PBO(2021)",0.738260872,0.65,1257
"134",13,13,"Isiala-Ngwa South","Ngor-Okpala",2026,"Isiala-Ngwa South",0.8,0.8,0.8,0.8,3,"june",0.381316588,"PBO(2021)",0.738260872,0.65,2352
"136",13,13,"Isiala-Ngwa South","Ngor-Okpala",2029,"Isiala-Ngwa South",0.8,0.8,0.8,0.8,4,"june",0.381316588,"PBO(2021)",0.738260872,0.65,3447
"541",541,541,"Isiala Mbano","Ngor-Okpala",2020,"Isiala Mbano",0.8,0.8,0.8,0.8,1,"june",0.468083262,"PBO(2021)",0.745056709,0.65,162
"5411",541,541,"Isiala Mbano","Ngor-Okpala",2023,"Isiala Mbano",0.8,0.8,0.8,0.8,2,"june",0.468083262,"PBO(2021)",0.745056709,0.65,1257
"5412",541,541,"Isiala Mbano","Ngor-Okpala",2026,"Isiala Mbano",0.8,0.8,0.8,0.8,3,"june",0.468083262,"PBO(2021)",0.745056709,0.65,2352
"5413",541,541,"Isiala Mbano","Ngor-Okpala",2029,"Isiala Mbano",0.8,0.8,0.8,0.8,4,"june",0.468083262,"PBO(2021)",0.745056709,0.65,3447
"913",913,913,"Isin","Oke-Ero",2020,"Isin",0.8,0.8,0.8,0.8,1,"july",0.349688854,"NewGen(2021)",0.9,0.61,186
"9131",913,913,"Isin","Oke-Ero",2023,"Isin",0.8,0.8,0.8,0.8,2,"july",0.349688854,"NewGen(2021)",0.9,0.61,1281
"9132",913,913,"Isin","Oke-Ero",2026,"Isin",0.8,0.8,0.8,0.8,3,"july",0.349688854,"NewGen(2021)",0.9,0.61,2376
"9133",913,913,"Isin","Oke-Ero",2029,"Isin",0.8,0.8,0.8,0.8,4,"july",0.349688854,"NewGen(2021)",0.9,0.61,3471
"1139",1139,1139,"Isokan","Akinyele",2020,"Isokan",0.8,0.8,0.8,0.8,1,"may",0.367314771,"PBO(2021)",0.736574739,0.65,131
"11391",1139,1139,"Isokan","Akinyele",2023,"Isokan",0.8,0.8,0.8,0.8,2,"may",0.367314771,"PBO(2021)",0.736574739,0.65,1226
"11392",1139,1139,"Isokan","Akinyele",2026,"Isokan",0.8,0.8,0.8,0.8,3,"may",0.367314771,"PBO(2021)",0.736574739,0.65,2321
"11393",1139,1139,"Isokan","Akinyele",2029,"Isokan",0.8,0.8,0.8,0.8,4,"may",0.367314771,"PBO(2021)",0.736574739,0.65,3416
"331",331,331,"Isoko North","Isoko South",2022,"Isoko North",0.8,0.8,0.8,0.8,1,"june",0.19337815,"PBO(2021)",0.67039561,0.65,892
"3311",331,331,"Isoko North","Isoko South",2025,"Isoko North",0.8,0.8,0.8,0.8,2,"june",0.19337815,"PBO(2021)",0.67039561,0.65,1987
"3312",331,331,"Isoko North","Isoko South",2028,"Isoko North",0.8,0.8,0.8,0.8,3,"june",0.19337815,"PBO(2021)",0.67039561,0.65,3082
"335",335,335,"Isoko South","Isoko South",2022,"Isoko South",0.8,0.8,0.8,0.8,1,"june",0.162398226,"PBO(2021)",0.636925918,0.65,892
"3351",335,335,"Isoko South","Isoko South",2025,"Isoko South",0.8,0.8,0.8,0.8,2,"june",0.162398226,"PBO(2021)",0.636925918,0.65,1987
"3352",335,335,"Isoko South","Isoko South",2028,"Isoko South",0.8,0.8,0.8,0.8,3,"june",0.162398226,"PBO(2021)",0.636925918,0.65,3082
"543",543,543,"Isu","Ngor-Okpala",2020,"Isu",0.8,0.8,0.8,0.8,1,"june",0.310898215,"PBO(2021)",0.726830753,0.65,162
"5431",543,543,"Isu","Ngor-Okpala",2023,"Isu",0.8,0.8,0.8,0.8,2,"june",0.310898215,"PBO(2021)",0.726830753,0.65,1257
"5432",543,543,"Isu","Ngor-Okpala",2026,"Isu",0.8,0.8,0.8,0.8,3,"june",0.310898215,"PBO(2021)",0.726830753,0.65,2352
"5433",543,543,"Isu","Ngor-Okpala",2029,"Isu",0.8,0.8,0.8,0.8,4,"june",0.310898215,"PBO(2021)",0.726830753,0.65,3447
"15",15,15,"Isuikwato","Ngor-Okpala",2020,"Isuikwato",0.8,0.8,0.8,0.8,1,"june",0.414408176,"PBO(2021)",0.741473832,0.65,162
"152",15,15,"Isuikwato","Ngor-Okpala",2023,"Isuikwato",0.8,0.8,0.8,0.8,2,"june",0.414408176,"PBO(2021)",0.741473832,0.65,1257
"154",15,15,"Isuikwato","Ngor-Okpala",2026,"Isuikwato",0.8,0.8,0.8,0.8,3,"june",0.414408176,"PBO(2021)",0.741473832,0.65,2352
"156",15,15,"Isuikwato","Ngor-Okpala",2029,"Isuikwato",0.8,0.8,0.8,0.8,4,"june",0.414408176,"PBO(2021)",0.741473832,0.65,3447
"173",173,173,"Itas/Gadau","Taura",2021,"Itas-Gadau",0.8,0.8,0.8,0.915155207,1,"july",0.742973977,"Standard 2020",0.686667971,0.860740455,551
"1731",173,173,"Itas/Gadau","Taura",2024,"Itas-Gadau",0.8,0.8,0.8,0.915155207,2,"july",0.742973977,"Standard 2020",0.686667971,0.860740455,1646
"1732",173,173,"Itas/Gadau","Taura",2027,"Itas-Gadau",0.8,0.8,0.8,0.915155207,3,"july",0.742973977,"Standard 2020",0.686667971,0.860740455,2741
"1733",173,173,"Itas/Gadau","Taura",2030,"Itas-Gadau",0.8,0.8,0.8,0.915155207,4,"july",0.742973977,"Standard 2020",0.686667971,0.860740455,3836
"911",911,911,"Itesiwaju","Akinyele",2020,"Itesiwaju",0.8,0.8,0.8,0.8,1,"may",0.428195908,"Dual Al+PBO 2020",0.742555826,0.65,131
"9111",911,911,"Itesiwaju","Akinyele",2023,"Itesiwaju",0.8,0.8,0.8,0.8,2,"may",0.428195908,"Dual Al+PBO 2020",0.742555826,0.65,1226
"9112",911,911,"Itesiwaju","Akinyele",2026,"Itesiwaju",0.8,0.8,0.8,0.8,3,"may",0.428195908,"Dual Al+PBO 2020",0.742555826,0.65,2321
"9113",911,911,"Itesiwaju","Akinyele",2029,"Itesiwaju",0.8,0.8,0.8,0.8,4,"may",0.428195908,"Dual Al+PBO 2020",0.742555826,0.65,3416
"53",53,53,"Itu","Ngor-Okpala",2021,"Itu",0.8,0.8,0.8,0.8,1,"june",0.415010863,"Standard 2020",0.471929182,0.53,527
"532",53,53,"Itu","Ngor-Okpala",2024,"Itu",0.8,0.8,0.8,0.8,2,"june",0.415010863,"Standard 2020",0.471929182,0.53,1622
"534",53,53,"Itu","Ngor-Okpala",2027,"Itu",0.8,0.8,0.8,0.8,3,"june",0.415010863,"Standard 2020",0.471929182,0.53,2717
"536",53,53,"Itu","Ngor-Okpala",2030,"Itu",0.8,0.8,0.8,0.8,4,"june",0.415010863,"Standard 2020",0.471929182,0.53,3812
"381",381,381,"Ivo","Ngor-Okpala",2020,"Ivo",0.8,0.8,0.8,0.8,1,"june",0.433913174,"Standard 2020",0.487111038,0.53,162
"3811",381,381,"Ivo","Ngor-Okpala",2023,"Ivo",0.8,0.8,0.8,0.8,2,"june",0.433913174,"Standard 2020",0.487111038,0.53,1257
"3812",381,381,"Ivo","Ngor-Okpala",2026,"Ivo",0.8,0.8,0.8,0.8,3,"june",0.433913174,"Standard 2020",0.487111038,0.53,2352
"3813",381,381,"Ivo","Ngor-Okpala",2029,"Ivo",0.8,0.8,0.8,0.8,4,"june",0.433913174,"Standard 2020",0.487111038,0.53,3447
"1437",1437,1437,"Iwajowa","Oke-Ero",2020,"Iwajowa",0.8,0.8,0.8,0.8,1,"july",0.430464219,"Dual Al+PBO 2020",0.742721733,0.65,186
"14371",1437,1437,"Iwajowa","Oke-Ero",2023,"Iwajowa",0.8,0.8,0.8,0.8,2,"july",0.430464219,"Dual Al+PBO 2020",0.742721733,0.65,1281
"14372",1437,1437,"Iwajowa","Oke-Ero",2026,"Iwajowa",0.8,0.8,0.8,0.8,3,"july",0.430464219,"Dual Al+PBO 2020",0.742721733,0.65,2376
"14373",1437,1437,"Iwajowa","Oke-Ero",2029,"Iwajowa",0.8,0.8,0.8,0.8,4,"july",0.430464219,"Dual Al+PBO 2020",0.742721733,0.65,3471
"1141",1141,1141,"Iwo","Akinyele",2020,"Iwo",0.8,0.8,0.8,0.8,1,"may",0.456747451,"PBO(2021)",0.744428187,0.65,131
"11411",1141,1141,"Iwo","Akinyele",2023,"Iwo",0.8,0.8,0.8,0.8,2,"may",0.456747451,"PBO(2021)",0.744428187,0.65,1226
"11412",1141,1141,"Iwo","Akinyele",2026,"Iwo",0.8,0.8,0.8,0.8,3,"may",0.456747451,"PBO(2021)",0.744428187,0.65,2321
"11413",1141,1141,"Iwo","Akinyele",2029,"Iwo",0.8,0.8,0.8,0.8,4,"may",0.456747451,"PBO(2021)",0.744428187,0.65,3416
"383",383,383,"Izzi","Owan East",2020,"Izzi",0.8,0.8,0.8,0.8,1,"march",0.409695434,"Standard 2020",0.467628265,0.53,70
"3831",383,383,"Izzi","Owan East",2023,"Izzi",0.8,0.8,0.8,0.8,2,"march",0.409695434,"Standard 2020",0.467628265,0.53,1165
"3832",383,383,"Izzi","Owan East",2026,"Izzi",0.8,0.8,0.8,0.8,3,"march",0.409695434,"Standard 2020",0.467628265,0.53,2260
"3833",383,383,"Izzi","Owan East",2029,"Izzi",0.8,0.8,0.8,0.8,4,"march",0.409695434,"Standard 2020",0.467628265,0.53,3355
"651",651,651,"Jaba","Oke-Ero",2022,"Jaba",0.8,0.8,0.8,0.8,1,"july",0.493173179,"PBO(2021)",0.74626027,0.65,916
"6511",651,651,"Jaba","Oke-Ero",2025,"Jaba",0.8,0.8,0.8,0.8,2,"july",0.493173179,"PBO(2021)",0.74626027,0.65,2011
"6512",651,651,"Jaba","Oke-Ero",2028,"Jaba",0.8,0.8,0.8,0.8,3,"july",0.493173179,"PBO(2021)",0.74626027,0.65,3106
"1511",1511,1511,"Jada","Alkaleri",2020,"Jada",0.8,0.8,0.8,0.8,1,"july",0.556558753,"PBO(2021)",0.748447432,0.735699981,186
"15111",1511,1511,"Jada","Alkaleri",2023,"Jada",0.8,0.8,0.8,0.8,2,"july",0.556558753,"PBO(2021)",0.748447432,0.735699981,1281
"15112",1511,1511,"Jada","Alkaleri",2026,"Jada",0.8,0.8,0.8,0.8,3,"july",0.556558753,"PBO(2021)",0.748447432,0.735699981,2376
"15113",1511,1511,"Jada","Alkaleri",2029,"Jada",0.8,0.8,0.8,0.8,4,"july",0.556558753,"PBO(2021)",0.748447432,0.735699981,3471
"595",595,595,"Jahun","Taura",2021,"Jahun",0.906724843,0.88129703,0.8,0.931820208,1,"july",0.743526887,"PBO(2021)",0.751375143,0.898083766,551
"5951",595,595,"Jahun","Taura",2024,"Jahun",0.906724843,0.88129703,0.8,0.931820208,2,"july",0.743526887,"PBO(2021)",0.751375143,0.898083766,1646
"5952",595,595,"Jahun","Taura",2027,"Jahun",0.906724843,0.88129703,0.8,0.931820208,3,"july",0.743526887,"PBO(2021)",0.751375143,0.898083766,2741
"5953",595,595,"Jahun","Taura",2030,"Jahun",0.906724843,0.88129703,0.8,0.931820208,4,"july",0.743526887,"PBO(2021)",0.751375143,0.898083766,3836
"1363",1363,1363,"Jakusko","Taura",2022,"Jakusko",0.8,0.8,0.8,0.8,1,"july",0.726795273,"PBO(2021)",0.751226732,0.889153116,916
"13631",1363,1363,"Jakusko","Taura",2025,"Jakusko",0.8,0.8,0.8,0.8,2,"july",0.726795273,"PBO(2021)",0.751226732,0.889153116,2011
"13632",1363,1363,"Jakusko","Taura",2028,"Jakusko",0.8,0.8,0.8,0.8,3,"july",0.726795273,"PBO(2021)",0.751226732,0.889153116,3106
"1329",1329,1329,"Jalingo","Keana",2022,"Jalingo",0.8,0.8,0.8,0.8,1,"august",0.356978455,"PBO(2021)",0.735176223,0.65,953
"13291",1329,1329,"Jalingo","Keana",2025,"Jalingo",0.8,0.8,0.8,0.8,2,"august",0.356978455,"PBO(2021)",0.735176223,0.65,2048
"13292",1329,1329,"Jalingo","Keana",2028,"Jalingo",0.8,0.8,0.8,0.8,3,"august",0.356978455,"PBO(2021)",0.735176223,0.65,3143
"167",167,167,"Jama'are","Taura",2021,"Jama'are",0.8,0.8,0.8,0.8,1,"july",0.749263424,"Standard 2020",0.689541118,0.8648732,551
"1671",167,167,"Jama'are","Taura",2024,"Jama'are",0.8,0.8,0.8,0.8,2,"july",0.749263424,"Standard 2020",0.689541118,0.8648732,1646
"1672",167,167,"Jama'are","Taura",2027,"Jama'are",0.8,0.8,0.8,0.8,3,"july",0.749263424,"Standard 2020",0.689541118,0.8648732,2741
"1673",167,167,"Jama'are","Taura",2030,"Jama'are",0.8,0.8,0.8,0.8,4,"july",0.749263424,"Standard 2020",0.689541118,0.8648732,3836
"839",839,839,"Jega","Birnin Kebbi",2021,"Jega",0.934417004,0.8,0.8,0.915591009,1,"august",0.700200915,"PBO(2021)",0.750959923,0.873235608,588
"8391",839,839,"Jega","Birnin Kebbi",2024,"Jega",0.934417004,0.8,0.8,0.915591009,2,"august",0.700200915,"PBO(2021)",0.750959923,0.873235608,1683
"8392",839,839,"Jega","Birnin Kebbi",2027,"Jega",0.934417004,0.8,0.8,0.915591009,3,"august",0.700200915,"PBO(2021)",0.750959923,0.873235608,2778
"8393",839,839,"Jega","Birnin Kebbi",2030,"Jega",0.934417004,0.8,0.8,0.915591009,4,"august",0.700200915,"PBO(2021)",0.750959923,0.873235608,3873
"655",655,655,"Jema'a","Soba",2022,"Jema'a",0.8,0.8,0.8,0.8,1,"july",0.50980792,"PBO(2021)",0.746937746,0.664175216,916
"6551",655,655,"Jema'a","Soba",2025,"Jema'a",0.8,0.8,0.8,0.8,2,"july",0.50980792,"PBO(2021)",0.746937746,0.664175216,2011
"6552",655,655,"Jema'a","Soba",2028,"Jema'a",0.8,0.8,0.8,0.8,3,"july",0.50980792,"PBO(2021)",0.746937746,0.664175216,3106
"265",265,265,"Jere","Gawabawa",2020,"Jere",0.8,0.8,0.8,0.8,1,"august",0.753750697,"PBO(2021)",0.751459291,0.903166987,223
"2651",265,265,"Jere","Gawabawa",2023,"Jere",0.8,0.8,0.8,0.8,2,"august",0.753750697,"PBO(2021)",0.751459291,0.903166987,1318
"2652",265,265,"Jere","Gawabawa",2026,"Jere",0.8,0.8,0.8,0.8,3,"august",0.753750697,"PBO(2021)",0.751459291,0.903166987,2413
"2653",265,265,"Jere","Gawabawa",2029,"Jere",0.8,0.8,0.8,0.8,4,"august",0.753750697,"PBO(2021)",0.751459291,0.903166987,3508
"1461",1461,1461,"Jibia","Rimi",2021,"Jibia",0.854166667,0.826086957,0.8,0.8,1,"march",0.628110182,"PBO(2021)",0.749983655,0.816973639,435
"14611",1461,1461,"Jibia","Rimi",2024,"Jibia",0.854166667,0.826086957,0.8,0.8,2,"march",0.628110182,"PBO(2021)",0.749983655,0.816973639,1530
"14612",1461,1461,"Jibia","Rimi",2027,"Jibia",0.854166667,0.826086957,0.8,0.8,3,"march",0.628110182,"PBO(2021)",0.749983655,0.816973639,2625
"14613",1461,1461,"Jibia","Rimi",2030,"Jibia",0.854166667,0.826086957,0.8,0.8,4,"march",0.628110182,"PBO(2021)",0.749983655,0.816973639,3720
"1207",1207,1207,"Jos East","Soba",2020,"Jos East",0.8,0.8,0.8,0.8,1,"july",0.522538958,"Standard 2020",0.554956846,0.583599957,186
"12071",1207,1207,"Jos East","Soba",2023,"Jos East",0.8,0.8,0.8,0.8,2,"july",0.522538958,"Standard 2020",0.554956846,0.583599957,1281
"12072",1207,1207,"Jos East","Soba",2026,"Jos East",0.8,0.8,0.8,0.8,3,"july",0.522538958,"Standard 2020",0.554956846,0.583599957,2376
"12073",1207,1207,"Jos East","Soba",2029,"Jos East",0.8,0.8,0.8,0.8,4,"july",0.522538958,"Standard 2020",0.554956846,0.583599957,3471
"1209",1209,1209,"Jos North","Soba",2020,"Jos North",0.8,0.8,0.8,0.8,1,"july",0.493441356,"Standard 2020",0.533403445,0.53,186
"12091",1209,1209,"Jos North","Soba",2023,"Jos North",0.8,0.8,0.8,0.8,2,"july",0.493441356,"Standard 2020",0.533403445,0.53,1281
"12092",1209,1209,"Jos North","Soba",2026,"Jos North",0.8,0.8,0.8,0.8,3,"july",0.493441356,"Standard 2020",0.533403445,0.53,2376
"12093",1209,1209,"Jos North","Soba",2029,"Jos North",0.8,0.8,0.8,0.8,4,"july",0.493441356,"Standard 2020",0.533403445,0.53,3471
"1211",1211,1211,"Jos South","Soba",2020,"Jos South",0.8,0.8,0.8,0.8,1,"july",0.463767002,"Standard 2020",0.510654246,0.53,186
"12111",1211,1211,"Jos South","Soba",2023,"Jos South",0.8,0.8,0.8,0.8,2,"july",0.463767002,"Standard 2020",0.510654246,0.53,1281
"12112",1211,1211,"Jos South","Soba",2026,"Jos South",0.8,0.8,0.8,0.8,3,"july",0.463767002,"Standard 2020",0.510654246,0.53,2376
"12113",1211,1211,"Jos South","Soba",2029,"Jos South",0.8,0.8,0.8,0.8,4,"july",0.463767002,"Standard 2020",0.510654246,0.53,3471
"881",881,881,"Kabba/Bunu","Oke-Ero",2020,"Kabba-Bunu",0.8,0.8,0.8,0.8,1,"july",0.319779497,"PBO(2021)",0.728762304,0.65,186
"8811",881,881,"Kabba/Bunu","Oke-Ero",2023,"Kabba-Bunu",0.8,0.8,0.8,0.8,2,"july",0.319779497,"PBO(2021)",0.728762304,0.65,1281
"8812",881,881,"Kabba/Bunu","Oke-Ero",2026,"Kabba-Bunu",0.8,0.8,0.8,0.8,3,"july",0.319779497,"PBO(2021)",0.728762304,0.65,2376
"8813",881,881,"Kabba/Bunu","Oke-Ero",2029,"Kabba-Bunu",0.8,0.8,0.8,0.8,4,"july",0.319779497,"PBO(2021)",0.728762304,0.65,3471
"719",719,719,"Kabo","Gwarzo",2022,"Kabo",0.8,0.8,0.8,0.8,1,"august",0.81249578,"PBO(2021)",0.751862855,0.927657555,953
"7191",719,719,"Kabo","Gwarzo",2025,"Kabo",0.8,0.8,0.8,0.8,2,"august",0.81249578,"PBO(2021)",0.751862855,0.927657555,2048
"7192",719,719,"Kabo","Gwarzo",2028,"Kabo",0.8,0.8,0.8,0.8,3,"august",0.81249578,"PBO(2021)",0.751862855,0.927657555,3143
"657",657,657,"Kachia","Ngor-Okpala",2022,"Kachia",0.8,0.8,0.8,0.8,1,"june",0.53616272,"PBO(2021)",0.747851526,0.706534734,892
"6571",657,657,"Kachia","Ngor-Okpala",2025,"Kachia",0.8,0.8,0.8,0.8,2,"june",0.53616272,"PBO(2021)",0.747851526,0.706534734,1987
"6572",657,657,"Kachia","Ngor-Okpala",2028,"Kachia",0.8,0.8,0.8,0.8,3,"june",0.53616272,"PBO(2021)",0.747851526,0.706534734,3082
"659",659,659,"Kaduna North","Soba",2022,"Kaduna North",0.8,0.8,0.8,0.8,1,"july",0.657446265,"PBO(2021)",0.750433388,0.842469901,916
"6591",659,659,"Kaduna North","Soba",2025,"Kaduna North",0.8,0.8,0.8,0.8,2,"july",0.657446265,"PBO(2021)",0.750433388,0.842469901,2011
"6592",659,659,"Kaduna North","Soba",2028,"Kaduna North",0.8,0.8,0.8,0.8,3,"july",0.657446265,"PBO(2021)",0.750433388,0.842469901,3106
"685",685,685,"Kaduna South","Soba",2022,"Kaduna South",0.8,0.8,0.8,0.8,1,"july",0.679569503,"PBO(2021)",0.7507226,0.859253905,916
"6851",685,685,"Kaduna South","Soba",2025,"Kaduna South",0.8,0.8,0.8,0.8,2,"july",0.679569503,"PBO(2021)",0.7507226,0.859253905,2011
"6852",685,685,"Kaduna South","Soba",2028,"Kaduna South",0.8,0.8,0.8,0.8,3,"july",0.679569503,"PBO(2021)",0.7507226,0.859253905,3106
"601",601,601,"Kafin Hausa","Taura",2021,"Kafin Hausa",0.950194866,0.840231475,0.908210855,0.972138948,1,"july",0.673182764,"PBO(2021)",0.750643042,0.854607934,551
"6011",601,601,"Kafin Hausa","Taura",2024,"Kafin Hausa",0.950194866,0.840231475,0.908210855,0.972138948,2,"july",0.673182764,"PBO(2021)",0.750643042,0.854607934,1646
"6012",601,601,"Kafin Hausa","Taura",2027,"Kafin Hausa",0.950194866,0.840231475,0.908210855,0.972138948,3,"july",0.673182764,"PBO(2021)",0.750643042,0.854607934,2741
"6013",601,601,"Kafin Hausa","Taura",2030,"Kafin Hausa",0.950194866,0.840231475,0.908210855,0.972138948,4,"july",0.673182764,"PBO(2021)",0.750643042,0.854607934,3836
"797",797,797,"Kafur","Gwarzo",2021,"Kafur",0.8,0.8,0.8,0.8,1,"august",0.742026184,"PBO(2021)",0.751362388,0.897314414,588
"7971",797,797,"Kafur","Gwarzo",2024,"Kafur",0.8,0.8,0.8,0.8,2,"august",0.742026184,"PBO(2021)",0.751362388,0.897314414,1683
"7972",797,797,"Kafur","Gwarzo",2027,"Kafur",0.8,0.8,0.8,0.8,3,"august",0.742026184,"PBO(2021)",0.751362388,0.897314414,2778
"7973",797,797,"Kafur","Gwarzo",2030,"Kafur",0.8,0.8,0.8,0.8,4,"august",0.742026184,"PBO(2021)",0.751362388,0.897314414,3873
"275",275,275,"Kaga","Darazo",2020,"Kaga",0.8,0.8,0.8,0.8,1,"july",0.674887541,"PBO(2021)",0.750664577,0.855863415,186
"2751",275,275,"Kaga","Darazo",2023,"Kaga",0.8,0.8,0.8,0.8,2,"july",0.674887541,"PBO(2021)",0.750664577,0.855863415,1281
"2752",275,275,"Kaga","Darazo",2026,"Kaga",0.8,0.8,0.8,0.8,3,"july",0.674887541,"PBO(2021)",0.750664577,0.855863415,2376
"2753",275,275,"Kaga","Darazo",2029,"Kaga",0.8,0.8,0.8,0.8,4,"july",0.674887541,"PBO(2021)",0.750664577,0.855863415,3471
"663",663,663,"Kagarko","Oke-Ero",2022,"Kagarko",0.869565217,0.8,0.8,0.8,1,"july",0.616828924,"PBO(2021)",0.749787188,0.806075682,916
"6631",663,663,"Kagarko","Oke-Ero",2025,"Kagarko",0.869565217,0.8,0.8,0.8,2,"july",0.616828924,"PBO(2021)",0.749787188,0.806075682,2011
"6632",663,663,"Kagarko","Oke-Ero",2028,"Kagarko",0.869565217,0.8,0.8,0.8,3,"july",0.616828924,"PBO(2021)",0.749787188,0.806075682,3106
"915",915,915,"Kaiama","Oke-Ero",2020,"Kaiama",0.8,0.8,0.8,0.8,1,"july",0.409404988,"NewGen(2021)",0.9,0.61,186
"9151",915,915,"Kaiama","Oke-Ero",2023,"Kaiama",0.8,0.8,0.8,0.8,2,"july",0.409404988,"NewGen(2021)",0.9,0.61,1281
"9152",915,915,"Kaiama","Oke-Ero",2026,"Kaiama",0.8,0.8,0.8,0.8,3,"july",0.409404988,"NewGen(2021)",0.9,0.61,2376
"9153",915,915,"Kaiama","Oke-Ero",2029,"Kaiama",0.8,0.8,0.8,0.8,4,"july",0.409404988,"NewGen(2021)",0.9,0.61,3471
"1459",1459,1459,"Kaita","Rimi",2021,"Kaita",0.882352941,0.8,0.8,0.8,1,"march",0.68725966,"PBO(2021)",0.750814455,0.864644186,435
"14591",1459,1459,"Kaita","Rimi",2024,"Kaita",0.882352941,0.8,0.8,0.8,2,"march",0.68725966,"PBO(2021)",0.750814455,0.864644186,1530
"14592",1459,1459,"Kaita","Rimi",2027,"Kaita",0.882352941,0.8,0.8,0.8,3,"march",0.68725966,"PBO(2021)",0.750814455,0.864644186,2625
"14593",1459,1459,"Kaita","Rimi",2030,"Kaita",0.882352941,0.8,0.8,0.8,4,"march",0.68725966,"PBO(2021)",0.750814455,0.864644186,3720
"923",923,923,"Kajola","Akinyele",2020,"Kajola",0.8,0.8,0.8,0.8,1,"may",0.406200649,"Dual Al+PBO 2020",0.740764438,0.65,131
"9231",923,923,"Kajola","Akinyele",2023,"Kajola",0.8,0.8,0.8,0.8,2,"may",0.406200649,"Dual Al+PBO 2020",0.740764438,0.65,1226
"9232",923,923,"Kajola","Akinyele",2026,"Kajola",0.8,0.8,0.8,0.8,3,"may",0.406200649,"Dual Al+PBO 2020",0.740764438,0.65,2321
"9233",923,923,"Kajola","Akinyele",2029,"Kajola",0.8,0.8,0.8,0.8,4,"may",0.406200649,"Dual Al+PBO 2020",0.740764438,0.65,3416
"639",639,639,"Kajuru","Soba",2022,"Kajuru",0.928571429,0.8,0.8,0.8,1,"july",0.492999945,"PBO(2021)",0.746252749,0.65,916
"6391",639,639,"Kajuru","Soba",2025,"Kajuru",0.928571429,0.8,0.8,0.8,2,"july",0.492999945,"PBO(2021)",0.746252749,0.65,2011
"6392",639,639,"Kajuru","Soba",2028,"Kajuru",0.928571429,0.8,0.8,0.8,3,"july",0.492999945,"PBO(2021)",0.746252749,0.65,3106
"1495",1495,1495,"Kala/Balge","Darazo",2020,"Kala-Balge",0.8,0.8,0.8,0.8,1,"july",0.645505958,"PBO(2021)",0.75026024,0.832564542,186
"14951",1495,1495,"Kala/Balge","Darazo",2023,"Kala-Balge",0.8,0.8,0.8,0.8,2,"july",0.645505958,"PBO(2021)",0.75026024,0.832564542,1281
"14952",1495,1495,"Kala/Balge","Darazo",2026,"Kala-Balge",0.8,0.8,0.8,0.8,3,"july",0.645505958,"PBO(2021)",0.75026024,0.832564542,2376
"14953",1495,1495,"Kala/Balge","Darazo",2029,"Kala-Balge",0.8,0.8,0.8,0.8,4,"july",0.645505958,"PBO(2021)",0.75026024,0.832564542,3471
"841",841,841,"Kalgo","Birnin Kebbi",2021,"Kalgo",0.927737471,0.8,0.8,0.876524196,1,"august",0.681068976,"PBO(2021)",0.750740842,0.860322174,588
