,LGA,Rep_DS,U5_coverage,adult_coverage,severe_cases,simday,duration,year,start_day_override,round,min_increase,scale_values,scenario
818,Bayo,Alkaleri,0.8,0.8,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
819,Bayo,Alkaleri,0.8,0.8,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
820,Bayo,Alkaleri,0.8,0.8,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
821,Bayo,Alkaleri,0.8,0.8,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
822,Bayo,Alkaleri,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
823,Bayo,Alkaleri,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
824,Bayo,Alkaleri,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
825,Bayo,Alkaleri,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
826,Billiri,Alkaleri,0.410333333,0.410333333,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
827,Billiri,Alkaleri,0.487333333,0.487333333,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
828,Billiri,Alkaleri,0.564333333,0.564333333,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
829,Billiri,Alkaleri,0.641333333,0.641333333,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
830,Billiri,Alkaleri,0.718333333,0.718333333,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
831,Billiri,Alkaleri,0.795333333,0.795333333,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
832,Billiri,Alkaleri,0.8,0.8,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
833,Billiri,Alkaleri,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
834,Billiri,Alkaleri,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
835,Billiri,Alkaleri,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
836,Billiri,Alkaleri,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
837,Bogoro,Alkaleri,0.311127553,0.311127553,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
838,Bogoro,Alkaleri,0.388127553,0.388127553,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
839,Bogoro,Alkaleri,0.465127553,0.465127553,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
840,Bogoro,Alkaleri,0.542127553,0.542127553,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
841,Bogoro,Alkaleri,0.619127553,0.619127553,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
842,Bogoro,Alkaleri,0.696127553,0.696127553,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
843,Bogoro,Alkaleri,0.773127553,0.773127553,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
844,Bogoro,Alkaleri,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
845,Bogoro,Alkaleri,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
846,Bogoro,Alkaleri,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
847,Bogoro,Alkaleri,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
848,Bukkuyum,Alkaleri,0.311127553,0.311127553,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
849,Bukkuyum,Alkaleri,0.388127553,0.388127553,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
850,Bukkuyum,Alkaleri,0.465127553,0.465127553,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
851,Bukkuyum,Alkaleri,0.542127553,0.542127553,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
852,Bukkuyum,Alkaleri,0.619127553,0.619127553,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
853,Bukkuyum,Alkaleri,0.696127553,0.696127553,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
854,Bukkuyum,Alkaleri,0.773127553,0.773127553,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
855,Bukkuyum,Alkaleri,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
856,Bukkuyum,Alkaleri,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
857,Bukkuyum,Alkaleri,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
858,Bukkuyum,Alkaleri,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
859,Dala,Alkaleri,0.8,0.8,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
860,Dala,Alkaleri,0.8,0.8,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
861,Dala,Alkaleri,0.8,0.8,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
862,Dala,Alkaleri,0.8,0.8,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
863,Dala,Alkaleri,0.8,0.8,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
864,Dala,Alkaleri,0.8,0.8,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
865,Dala,Alkaleri,0.8,0.8,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
866,Dala,Alkaleri,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
867,Dala,Alkaleri,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
868,Dala,Alkaleri,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
869,Dala,Alkaleri,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
870,Dass,Alkaleri,0.311127553,0.311127553,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
871,Dass,Alkaleri,0.388127553,0.388127553,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
872,Dass,Alkaleri,0.465127553,0.465127553,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
873,Dass,Alkaleri,0.542127553,0.542127553,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
874,Dass,Alkaleri,0.619127553,0.619127553,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
875,Dass,Alkaleri,0.696127553,0.696127553,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
876,Dass,Alkaleri,0.773127553,0.773127553,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
877,Dass,Alkaleri,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
878,Dass,Alkaleri,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
879,Dass,Alkaleri,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
880,Dass,Alkaleri,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
881,Demsa,Alkaleri,0.778986849,0.778986849,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
882,Demsa,Alkaleri,0.8,0.8,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
883,Demsa,Alkaleri,0.8,0.8,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
884,Demsa,Alkaleri,0.8,0.8,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
885,Demsa,Alkaleri,0.8,0.8,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
886,Demsa,Alkaleri,0.8,0.8,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
887,Demsa,Alkaleri,0.8,0.8,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
888,Demsa,Alkaleri,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
889,Demsa,Alkaleri,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
890,Demsa,Alkaleri,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
891,Demsa,Alkaleri,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
892,Fagge,Alkaleri,0.311127553,0.311127553,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
893,Fagge,Alkaleri,0.388127553,0.388127553,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
894,Fagge,Alkaleri,0.465127553,0.465127553,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
895,Fagge,Alkaleri,0.542127553,0.542127553,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
896,Fagge,Alkaleri,0.619127553,0.619127553,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
897,Fagge,Alkaleri,0.696127553,0.696127553,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
898,Fagge,Alkaleri,0.773127553,0.773127553,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
899,Fagge,Alkaleri,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
900,Fagge,Alkaleri,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
901,Fagge,Alkaleri,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
902,Fagge,Alkaleri,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
903,Fufore,Alkaleri,0.216280114,0.216280114,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
904,Fufore,Alkaleri,0.293280114,0.293280114,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
905,Fufore,Alkaleri,0.370280114,0.370280114,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
906,Fufore,Alkaleri,0.447280114,0.447280114,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
907,Fufore,Alkaleri,0.524280114,0.524280114,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
908,Fufore,Alkaleri,0.601280114,0.601280114,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
909,Fufore,Alkaleri,0.678280114,0.678280114,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
910,Fufore,Alkaleri,0.755280114,0.755280114,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
911,Fufore,Alkaleri,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
912,Fufore,Alkaleri,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
913,Fufore,Alkaleri,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
914,Funakaye,Alkaleri,0.122454545,0.122454545,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
915,Funakaye,Alkaleri,0.199454545,0.199454545,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
916,Funakaye,Alkaleri,0.276454545,0.276454545,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
917,Funakaye,Alkaleri,0.353454545,0.353454545,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
918,Funakaye,Alkaleri,0.430454545,0.430454545,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
919,Funakaye,Alkaleri,0.507454545,0.507454545,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
920,Funakaye,Alkaleri,0.584454545,0.584454545,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
921,Funakaye,Alkaleri,0.661454545,0.661454545,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
922,Funakaye,Alkaleri,0.738454545,0.738454545,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
923,Funakaye,Alkaleri,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
924,Funakaye,Alkaleri,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
925,Ganaye,Alkaleri,0.311127553,0.311127553,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
926,Ganaye,Alkaleri,0.388127553,0.388127553,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
927,Ganaye,Alkaleri,0.465127553,0.465127553,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
928,Ganaye,Alkaleri,0.542127553,0.542127553,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
929,Ganaye,Alkaleri,0.619127553,0.619127553,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
930,Ganaye,Alkaleri,0.696127553,0.696127553,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
931,Ganaye,Alkaleri,0.773127553,0.773127553,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
932,Ganaye,Alkaleri,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
933,Ganaye,Alkaleri,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
934,Ganaye,Alkaleri,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
935,Ganaye,Alkaleri,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
936,Gombe,Alkaleri,0.193169555,0.193169555,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
937,Gombe,Alkaleri,0.270169555,0.270169555,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
938,Gombe,Alkaleri,0.347169555,0.347169555,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
939,Gombe,Alkaleri,0.424169555,0.424169555,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
940,Gombe,Alkaleri,0.501169555,0.501169555,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
941,Gombe,Alkaleri,0.578169555,0.578169555,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
942,Gombe,Alkaleri,0.655169555,0.655169555,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
943,Gombe,Alkaleri,0.732169555,0.732169555,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
944,Gombe,Alkaleri,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
945,Gombe,Alkaleri,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
946,Gombe,Alkaleri,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
947,Gombi,Alkaleri,0.285835269,0.285835269,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
948,Gombi,Alkaleri,0.362835269,0.362835269,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
949,Gombi,Alkaleri,0.439835269,0.439835269,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
950,Gombi,Alkaleri,0.516835269,0.516835269,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
951,Gombi,Alkaleri,0.593835269,0.593835269,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
952,Gombi,Alkaleri,0.670835269,0.670835269,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
953,Gombi,Alkaleri,0.747835269,0.747835269,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
954,Gombi,Alkaleri,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
955,Gombi,Alkaleri,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
956,Gombi,Alkaleri,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
957,Gombi,Alkaleri,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
958,Gulani,Alkaleri,0.311127553,0.311127553,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
959,Gulani,Alkaleri,0.388127553,0.388127553,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
960,Gulani,Alkaleri,0.465127553,0.465127553,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
961,Gulani,Alkaleri,0.542127553,0.542127553,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
962,Gulani,Alkaleri,0.619127553,0.619127553,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
963,Gulani,Alkaleri,0.696127553,0.696127553,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
964,Gulani,Alkaleri,0.773127553,0.773127553,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
965,Gulani,Alkaleri,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
966,Gulani,Alkaleri,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
967,Gulani,Alkaleri,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
968,Gulani,Alkaleri,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
969,Guyuk,Alkaleri,0.557706358,0.557706358,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
970,Guyuk,Alkaleri,0.634706358,0.634706358,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
971,Guyuk,Alkaleri,0.711706358,0.711706358,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
972,Guyuk,Alkaleri,0.788706358,0.788706358,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
973,Guyuk,Alkaleri,0.8,0.8,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
974,Guyuk,Alkaleri,0.8,0.8,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
975,Guyuk,Alkaleri,0.8,0.8,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
976,Guyuk,Alkaleri,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
977,Guyuk,Alkaleri,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
978,Guyuk,Alkaleri,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
979,Guyuk,Alkaleri,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
980,Gwale,Alkaleri,0.53646767,0.53646767,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
981,Gwale,Alkaleri,0.61346767,0.61346767,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
982,Gwale,Alkaleri,0.69046767,0.69046767,0.721,730,365,2022,-1,3,0.077,0.231,Scenario 2 (National malaria strategic plan)
983,Gwale,Alkaleri,0.76746767,0.76746767,0.798,1095,365,2023,-1,4,0.077,0.308,Scenario 2 (National malaria strategic plan)
984,Gwale,Alkaleri,0.8,0.8,0.8,1460,365,2024,-1,5,0.077,0.385,Scenario 2 (National malaria strategic plan)
985,Gwale,Alkaleri,0.8,0.8,0.8,1825,365,2025,-1,6,0.077,0.462,Scenario 2 (National malaria strategic plan)
986,Gwale,Alkaleri,0.8,0.8,0.8,2190,365,2026,-1,7,0.077,0.539,Scenario 2 (National malaria strategic plan)
987,Gwale,Alkaleri,0.8,0.8,0.8,2555,365,2027,-1,8,0.077,0.616,Scenario 2 (National malaria strategic plan)
988,Gwale,Alkaleri,0.8,0.8,0.8,2920,365,2028,-1,9,0.077,0.693,Scenario 2 (National malaria strategic plan)
989,Gwale,Alkaleri,0.8,0.8,0.8,3285,365,2029,-1,10,0.077,0.77,Scenario 2 (National malaria strategic plan)
990,Gwale,Alkaleri,0.8,0.8,0.8,3650,-1,2030,-1,11,0.077,0.847,Scenario 2 (National malaria strategic plan)
991,Jada,Alkaleri,0.172661138,0.172661138,0.567,0,365,2020,-1,1,0.077,0.077,Scenario 2 (National malaria strategic plan)
992,Jada,Alkaleri,0.249661138,0.249661138,0.644,365,365,2021,-1,2,0.077,0.154,Scenario 2 (National malaria strategic plan)
