X,LGA_old,repDS,year,LGA,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,round,peak,mortality,llins_plan,kill_rate,block_initial,simday
227,Makurdi,Keana,2020,Makurdi,0.805491132,0.8,0.8,0.8,1,august,0.369068798,Standard 2020,0.434420372,0.53,223
227,Makurdi,Keana,2023,Makurdi,0.805491132,0.8,0.8,0.8,2,august,0.369068798,Standard 2020,0.434420372,0.53,1318
227,Makurdi,Keana,2026,Makurdi,0.805491132,0.8,0.8,0.8,3,august,0.369068798,Standard 2020,0.434420372,0.53,2413
227,Makurdi,Keana,2029,Makurdi,0.805491132,0.8,0.8,0.8,4,august,0.369068798,Standard 2020,0.434420372,0.53,3508
589,Malam Madori,Taura,2021,Malam Madori,0.857142857,0.818181818,0.875,0.931034483,1,july,0.663624026,PBO(2021),0.750518096,0.847355412,551
589,Malam Madori,Taura,2024,Malam Madori,0.857142857,0.818181818,0.875,0.931034483,2,july,0.663624026,PBO(2021),0.750518096,0.847355412,1646
589,Malam Madori,Taura,2027,Malam Madori,0.857142857,0.818181818,0.875,0.931034483,3,july,0.663624026,PBO(2021),0.750518096,0.847355412,2741
589,Malam Madori,Taura,2030,Malam Madori,0.857142857,0.818181818,0.875,0.931034483,4,july,0.663624026,PBO(2021),0.750518096,0.847355412,3836
809,Malumfashi,Gwarzo,2021,Malumfashi,0.8,0.8,0.8,0.8,1,august,0.793678153,PBO(2021),0.751746863,0.920609989,588
809,Malumfashi,Gwarzo,2024,Malumfashi,0.8,0.8,0.8,0.8,2,august,0.793678153,PBO(2021),0.751746863,0.920609989,1683
809,Malumfashi,Gwarzo,2027,Malumfashi,0.8,0.8,0.8,0.8,3,august,0.793678153,PBO(2021),0.751746863,0.920609989,2778
809,Malumfashi,Gwarzo,2030,Malumfashi,0.8,0.8,0.8,0.8,4,august,0.793678153,PBO(2021),0.751746863,0.920609989,3873
1221,Mangu,Darazo,2020,Mangu,0.8,0.8,0.8,0.8,1,july,0.474874026,Standard 2020,0.519252565,0.53,186
1221,Mangu,Darazo,2023,Mangu,0.8,0.8,0.8,0.8,2,july,0.474874026,Standard 2020,0.519252565,0.53,1281
1221,Mangu,Darazo,2026,Mangu,0.8,0.8,0.8,0.8,3,july,0.474874026,Standard 2020,0.519252565,0.53,2376
1221,Mangu,Darazo,2029,Mangu,0.8,0.8,0.8,0.8,4,july,0.474874026,Standard 2020,0.519252565,0.53,3471
811,Mani,Rimi,2021,Mani,0.8,0.8,0.8,0.8,1,march,0.663582347,PBO(2021),0.750517535,0.847322981,435
811,Mani,Rimi,2024,Mani,0.8,0.8,0.8,0.8,2,march,0.663582347,PBO(2021),0.750517535,0.847322981,1530
811,Mani,Rimi,2027,Mani,0.8,0.8,0.8,0.8,3,march,0.663582347,PBO(2021),0.750517535,0.847322981,2625
811,Mani,Rimi,2030,Mani,0.8,0.8,0.8,0.8,4,march,0.663582347,PBO(2021),0.750517535,0.847322981,3720
1387,Maradun,Darazo,2020,Maradun,0.8,0.8,0.8,0.8,1,july,0.782439008,Standard 2020,0.703907955,0.884557893,186
1387,Maradun,Darazo,2023,Maradun,0.8,0.8,0.8,0.8,2,july,0.782439008,Standard 2020,0.703907955,0.884557893,1281
1387,Maradun,Darazo,2026,Maradun,0.8,0.8,0.8,0.8,3,july,0.782439008,Standard 2020,0.703907955,0.884557893,2376
1387,Maradun,Darazo,2029,Maradun,0.8,0.8,0.8,0.8,4,july,0.782439008,Standard 2020,0.703907955,0.884557893,3471
1003,Mariga,Oke-Ero,2022,Mariga,0.8,0.8,0.8,0.8,1,july,0.651231893,PBO(2021),0.750344871,0.837392354,916
1003,Mariga,Oke-Ero,2025,Mariga,0.8,0.8,0.8,0.8,2,july,0.651231893,PBO(2021),0.750344871,0.837392354,2011
1003,Mariga,Oke-Ero,2028,Mariga,0.8,0.8,0.8,0.8,3,july,0.651231893,PBO(2021),0.750344871,0.837392354,3106
673,Markafi,Gwarzo,2022,Markafi,0.8,0.8,0.8,0.8,1,august,0.721594857,PBO(2021),0.751177694,0.886213404,953
673,Markafi,Gwarzo,2025,Markafi,0.8,0.8,0.8,0.8,2,august,0.721594857,PBO(2021),0.751177694,0.886213404,2048
673,Markafi,Gwarzo,2028,Markafi,0.8,0.8,0.8,0.8,3,august,0.721594857,PBO(2021),0.751177694,0.886213404,3143
293,Marte,Babura,2020,Marte,0.8,0.8,0.8,0.8,1,may,0.719831894,PBO(2021),0.751160739,0.88519842,131
293,Marte,Babura,2023,Marte,0.8,0.8,0.8,0.8,2,may,0.719831894,PBO(2021),0.751160739,0.88519842,1226
293,Marte,Babura,2026,Marte,0.8,0.8,0.8,0.8,3,may,0.719831894,PBO(2021),0.751160739,0.88519842,2321
293,Marte,Babura,2029,Marte,0.8,0.8,0.8,0.8,4,may,0.719831894,PBO(2021),0.751160739,0.88519842,3416
1391,Maru,Giwa,2020,Maru,0.8,0.8,0.8,0.8,1,august,0.663477353,Standard 2020,0.646101776,0.794792939,223
1391,Maru,Giwa,2023,Maru,0.8,0.8,0.8,0.8,2,august,0.663477353,Standard 2020,0.646101776,0.794792939,1318
1391,Maru,Giwa,2026,Maru,0.8,0.8,0.8,0.8,3,august,0.663477353,Standard 2020,0.646101776,0.794792939,2413
1391,Maru,Giwa,2029,Maru,0.8,0.8,0.8,0.8,4,august,0.663477353,Standard 2020,0.646101776,0.794792939,3508
1005,Mashegu,Oke-Ero,2022,Mashegu,0.8,0.8,0.8,0.8,1,july,0.469502121,PBO(2021),0.74513138,0.65,916
1005,Mashegu,Oke-Ero,2025,Mashegu,0.8,0.8,0.8,0.8,2,july,0.469502121,PBO(2021),0.74513138,0.65,2011
1005,Mashegu,Oke-Ero,2028,Mashegu,0.8,0.8,0.8,0.8,3,july,0.469502121,PBO(2021),0.74513138,0.65,3106
1463,Mashi,Rimi,2021,Mashi,0.87804878,0.8,0.8,0.8,1,march,0.651664195,PBO(2021),0.75035114,0.837750975,435
1463,Mashi,Rimi,2024,Mashi,0.87804878,0.8,0.8,0.8,2,march,0.651664195,PBO(2021),0.75035114,0.837750975,1530
1463,Mashi,Rimi,2027,Mashi,0.87804878,0.8,0.8,0.8,3,march,0.651664195,PBO(2021),0.75035114,0.837750975,2625
1463,Mashi,Rimi,2030,Mashi,0.87804878,0.8,0.8,0.8,4,march,0.651664195,PBO(2021),0.75035114,0.837750975,3720
813,Matazuu,Rimi,2021,Matazuu,0.961538462,0.923076923,0.941176471,0.984615385,1,march,0.801649222,PBO(2021),0.751797373,0.923679212,435
813,Matazuu,Rimi,2024,Matazuu,0.961538462,0.923076923,0.941176471,0.984615385,2,march,0.801649222,PBO(2021),0.751797373,0.923679212,1530
813,Matazuu,Rimi,2027,Matazuu,0.961538462,0.923076923,0.941176471,0.984615385,3,march,0.801649222,PBO(2021),0.751797373,0.923679212,2625
813,Matazuu,Rimi,2030,Matazuu,0.961538462,0.923076923,0.941176471,0.984615385,4,march,0.801649222,PBO(2021),0.751797373,0.923679212,3720
47,Mayo-Belwa,Alkaleri,2020,Mayo-Belwa,0.8,0.8,0.8,0.8,1,july,0.615915722,PBO(2021),0.74977065,0.805165057,186
47,Mayo-Belwa,Alkaleri,2023,Mayo-Belwa,0.8,0.8,0.8,0.8,2,july,0.615915722,PBO(2021),0.74977065,0.805165057,1281
47,Mayo-Belwa,Alkaleri,2026,Mayo-Belwa,0.8,0.8,0.8,0.8,3,july,0.615915722,PBO(2021),0.74977065,0.805165057,2376
47,Mayo-Belwa,Alkaleri,2029,Mayo-Belwa,0.8,0.8,0.8,0.8,4,july,0.615915722,PBO(2021),0.74977065,0.805165057,3471
545,Mbaitoli,Ngor-Okpala,2020,Mbaitoli,0.8,0.8,0.8,0.8,1,june,0.257476859,PBO(2021),0.710250224,0.65,162
545,Mbaitoli,Ngor-Okpala,2023,Mbaitoli,0.8,0.8,0.8,0.8,2,june,0.257476859,PBO(2021),0.710250224,0.65,1257
545,Mbaitoli,Ngor-Okpala,2026,Mbaitoli,0.8,0.8,0.8,0.8,3,june,0.257476859,PBO(2021),0.710250224,0.65,2352
545,Mbaitoli,Ngor-Okpala,2029,Mbaitoli,0.8,0.8,0.8,0.8,4,june,0.257476859,PBO(2021),0.710250224,0.65,3447
1399,Mbo,Nsit Ubium,2021,Mbo,0.8,0.8,0.8,0.8,1,june,0.299002486,Standard 2020,0.376723643,0.53,527
1399,Mbo,Nsit Ubium,2024,Mbo,0.8,0.8,0.8,0.8,2,june,0.299002486,Standard 2020,0.376723643,0.53,1622
1399,Mbo,Nsit Ubium,2027,Mbo,0.8,0.8,0.8,0.8,3,june,0.299002486,Standard 2020,0.376723643,0.53,2717
1399,Mbo,Nsit Ubium,2030,Mbo,0.8,0.8,0.8,0.8,4,june,0.299002486,Standard 2020,0.376723643,0.53,3812
1503,Michika,Darazo,2020,Michika,0.8,0.8,0.8,0.8,1,july,0.688720491,PBO(2021),0.750831436,0.865643635,186
1503,Michika,Darazo,2023,Michika,0.8,0.8,0.8,0.8,2,july,0.688720491,PBO(2021),0.750831436,0.865643635,1281
1503,Michika,Darazo,2026,Michika,0.8,0.8,0.8,0.8,3,july,0.688720491,PBO(2021),0.750831436,0.865643635,2376
1503,Michika,Darazo,2029,Michika,0.8,0.8,0.8,0.8,4,july,0.688720491,PBO(2021),0.750831436,0.865643635,3471
623,Miga,Taura,2021,Miga,0.8,0.916666667,0.962962963,0.97826087,1,july,0.71898178,PBO(2021),0.751152503,0.884705609,551
623,Miga,Taura,2024,Miga,0.8,0.916666667,0.962962963,0.97826087,2,july,0.71898178,PBO(2021),0.751152503,0.884705609,1646
623,Miga,Taura,2027,Miga,0.8,0.916666667,0.962962963,0.97826087,3,july,0.71898178,PBO(2021),0.751152503,0.884705609,2741
623,Miga,Taura,2030,Miga,0.8,0.916666667,0.962962963,0.97826087,4,july,0.71898178,PBO(2021),0.751152503,0.884705609,3836
1223,Mikang,Alkaleri,2020,Mikang,0.8,0.8,0.8,0.8,1,july,0.413678475,Standard 2020,0.470852295,0.53,186
1223,Mikang,Alkaleri,2023,Mikang,0.8,0.8,0.8,0.8,2,july,0.413678475,Standard 2020,0.470852295,0.53,1281
1223,Mikang,Alkaleri,2026,Mikang,0.8,0.8,0.8,0.8,3,july,0.413678475,Standard 2020,0.470852295,0.53,2376
1223,Mikang,Alkaleri,2029,Mikang,0.8,0.8,0.8,0.8,4,july,0.413678475,Standard 2020,0.470852295,0.53,3471
743,Minjibir,Taura,2022,Minjibir,0.8,0.8,0.8,0.8,1,july,0.765361635,PBO(2021),0.751549337,0.908619252,916
743,Minjibir,Taura,2025,Minjibir,0.8,0.8,0.8,0.8,2,july,0.765361635,PBO(2021),0.751549337,0.908619252,2011
743,Minjibir,Taura,2028,Minjibir,0.8,0.8,0.8,0.8,3,july,0.765361635,PBO(2021),0.751549337,0.908619252,3106
179,Misau,Darazo,2021,Misau,0.8,0.8,0.8,0.8,1,july,0.803277912,Standard 2020,0.712271562,0.895292482,551
179,Misau,Darazo,2024,Misau,0.8,0.8,0.8,0.8,2,july,0.803277912,Standard 2020,0.712271562,0.895292482,1646
179,Misau,Darazo,2027,Misau,0.8,0.8,0.8,0.8,3,july,0.803277912,Standard 2020,0.712271562,0.895292482,2741
179,Misau,Darazo,2030,Misau,0.8,0.8,0.8,0.8,4,july,0.803277912,Standard 2020,0.712271562,0.895292482,3836
89,Mkpat Enin,Nsit Ubium,2021,Mkpat Enin,0.8,0.8,0.8,0.8,1,june,0.225930858,Standard 2020,0.318051677,0.53,527
89,Mkpat Enin,Nsit Ubium,2024,Mkpat Enin,0.8,0.8,0.8,0.8,2,june,0.225930858,Standard 2020,0.318051677,0.53,1622
89,Mkpat Enin,Nsit Ubium,2027,Mkpat Enin,0.8,0.8,0.8,0.8,3,june,0.225930858,Standard 2020,0.318051677,0.53,2717
89,Mkpat Enin,Nsit Ubium,2030,Mkpat Enin,0.8,0.8,0.8,0.8,4,june,0.225930858,Standard 2020,0.318051677,0.53,3812
457,Moba,Oke-Ero,2020,Moba,0.8,0.8,0.8,0.8,1,july,0.282164723,PBO(2021),0.719146001,0.65,186
457,Moba,Oke-Ero,2023,Moba,0.8,0.8,0.8,0.8,2,july,0.282164723,PBO(2021),0.719146001,0.65,1281
457,Moba,Oke-Ero,2026,Moba,0.8,0.8,0.8,0.8,3,july,0.282164723,PBO(2021),0.719146001,0.65,2376
457,Moba,Oke-Ero,2029,Moba,0.8,0.8,0.8,0.8,4,july,0.282164723,PBO(2021),0.719146001,0.65,3471
1487,Mobbar,Babura,2020,Mobbar,0.8,0.8,0.8,0.8,1,may,0.814938687,PBO(2021),0.751877109,0.928523273,131
1487,Mobbar,Babura,2023,Mobbar,0.8,0.8,0.8,0.8,2,may,0.814938687,PBO(2021),0.751877109,0.928523273,1226
1487,Mobbar,Babura,2026,Mobbar,0.8,0.8,0.8,0.8,3,may,0.814938687,PBO(2021),0.751877109,0.928523273,2321
1487,Mobbar,Babura,2029,Mobbar,0.8,0.8,0.8,0.8,4,may,0.814938687,PBO(2021),0.751877109,0.928523273,3416
1011,Mokwa,Oke-Ero,2022,Mokwa,0.8,0.8,0.8,0.8,1,july,0.422191007,PBO(2021),0.742100564,0.65,916
1011,Mokwa,Oke-Ero,2025,Mokwa,0.8,0.8,0.8,0.8,2,july,0.422191007,PBO(2021),0.742100564,0.65,2011
1011,Mokwa,Oke-Ero,2028,Mokwa,0.8,0.8,0.8,0.8,3,july,0.422191007,PBO(2021),0.742100564,0.65,3106
1485,Monguno,Babura,2020,Monguno,0.8,0.8,0.8,0.8,1,may,0.734824367,PBO(2021),0.75129968,0.893536771,131
1485,Monguno,Babura,2023,Monguno,0.8,0.8,0.8,0.8,2,may,0.734824367,PBO(2021),0.75129968,0.893536771,1226
1485,Monguno,Babura,2026,Monguno,0.8,0.8,0.8,0.8,3,may,0.734824367,PBO(2021),0.75129968,0.893536771,2321
1485,Monguno,Babura,2029,Monguno,0.8,0.8,0.8,0.8,4,may,0.734824367,PBO(2021),0.75129968,0.893536771,3416
887,Mopa-Muro,Oke-Ero,2020,Mopa-Muro,0.8,0.8,0.8,0.8,1,july,0.291856976,PBO(2021),0.722013254,0.65,186
887,Mopa-Muro,Oke-Ero,2023,Mopa-Muro,0.8,0.8,0.8,0.8,2,july,0.291856976,PBO(2021),0.722013254,0.65,1281
887,Mopa-Muro,Oke-Ero,2026,Mopa-Muro,0.8,0.8,0.8,0.8,3,july,0.291856976,PBO(2021),0.722013254,0.65,2376
887,Mopa-Muro,Oke-Ero,2029,Mopa-Muro,0.8,0.8,0.8,0.8,4,july,0.291856976,PBO(2021),0.722013254,0.65,3471
917,Moro,Oke-Ero,2020,Moro,0.8,0.8,0.8,0.8,1,july,0.336971467,NewGen(2021),0.9,0.61,186
917,Moro,Oke-Ero,2023,Moro,0.8,0.8,0.8,0.8,2,july,0.336971467,NewGen(2021),0.9,0.61,1281
917,Moro,Oke-Ero,2026,Moro,0.8,0.8,0.8,0.8,3,july,0.336971467,NewGen(2021),0.9,0.61,2376
917,Moro,Oke-Ero,2029,Moro,0.8,0.8,0.8,0.8,4,july,0.336971467,NewGen(2021),0.9,0.61,3471
1505,Mubi North,Darazo,2020,Mubi North,0.8,0.8,0.8,0.8,1,july,0.698641529,PBO(2021),0.750942973,0.872231182,186
1505,Mubi North,Darazo,2023,Mubi North,0.8,0.8,0.8,0.8,2,july,0.698641529,PBO(2021),0.750942973,0.872231182,1281
1505,Mubi North,Darazo,2026,Mubi North,0.8,0.8,0.8,0.8,3,july,0.698641529,PBO(2021),0.750942973,0.872231182,2376
1505,Mubi North,Darazo,2029,Mubi North,0.8,0.8,0.8,0.8,4,july,0.698641529,PBO(2021),0.750942973,0.872231182,3471
1301,Mubi South,Darazo,2020,Mubi South,0.8,0.8,0.8,0.8,1,july,0.692375167,PBO(2021),0.750873281,0.868110544,186
1301,Mubi South,Darazo,2023,Mubi South,0.8,0.8,0.8,0.8,2,july,0.692375167,PBO(2021),0.750873281,0.868110544,1281
1301,Mubi South,Darazo,2026,Mubi South,0.8,0.8,0.8,0.8,3,july,0.692375167,PBO(2021),0.750873281,0.868110544,2376
1301,Mubi South,Darazo,2029,Mubi South,0.8,0.8,0.8,0.8,4,july,0.692375167,PBO(2021),0.750873281,0.868110544,3471
817,Musawa,Gwarzo,2021,Musawa,0.8,0.8,0.8,0.8,1,august,0.831548285,PBO(2021),0.751969493,0.93412969,588
817,Musawa,Gwarzo,2024,Musawa,0.8,0.8,0.8,0.8,2,august,0.831548285,PBO(2021),0.751969493,0.93412969,1683
817,Musawa,Gwarzo,2027,Musawa,0.8,0.8,0.8,0.8,3,august,0.831548285,PBO(2021),0.751969493,0.93412969,2778
817,Musawa,Gwarzo,2030,Musawa,0.8,0.8,0.8,0.8,4,august,0.831548285,PBO(2021),0.751969493,0.93412969,3873
943,Mushin,Isoko South,2020,Mushin,0.8,0.8,0.8,0.8,1,june,0.475938767,PBO(2021),0.745459626,0.65,162
943,Mushin,Isoko South,2023,Mushin,0.8,0.8,0.8,0.8,2,june,0.475938767,PBO(2021),0.745459626,0.65,1257
943,Mushin,Isoko South,2026,Mushin,0.8,0.8,0.8,0.8,3,june,0.475938767,PBO(2021),0.745459626,0.65,2352
943,Mushin,Isoko South,2029,Mushin,0.8,0.8,0.8,0.8,4,june,0.475938767,PBO(2021),0.745459626,0.65,3447
1013,Muya,Giwa,2022,Muya,0.8,0.8,0.8,0.8,1,august,0.602049914,PBO(2021),0.749507024,0.790792032,953
1013,Muya,Giwa,2025,Muya,0.8,0.8,0.8,0.8,2,august,0.602049914,PBO(2021),0.749507024,0.790792032,2048
1013,Muya,Giwa,2028,Muya,0.8,0.8,0.8,0.8,3,august,0.602049914,PBO(2021),0.749507024,0.790792032,3143
519,Nafada,Alkaleri,2021,Nafada,0.8,0.8,0.8,0.8,1,july,0.699548844,PBO(2021),0.750952854,0.872816603,551
519,Nafada,Alkaleri,2024,Nafada,0.8,0.8,0.8,0.8,2,july,0.699548844,PBO(2021),0.750952854,0.872816603,1646
519,Nafada,Alkaleri,2027,Nafada,0.8,0.8,0.8,0.8,3,july,0.699548844,PBO(2021),0.750952854,0.872816603,2741
519,Nafada,Alkaleri,2030,Nafada,0.8,0.8,0.8,0.8,4,july,0.699548844,PBO(2021),0.750952854,0.872816603,3836
1361,Nangere,Darazo,2022,Nangere,0.8,0.8,0.8,0.8,1,july,0.80170709,PBO(2021),0.751797732,0.923701034,916
1361,Nangere,Darazo,2025,Nangere,0.8,0.8,0.8,0.8,2,july,0.80170709,PBO(2021),0.751797732,0.923701034,2011
1361,Nangere,Darazo,2028,Nangere,0.8,0.8,0.8,0.8,3,july,0.80170709,PBO(2021),0.751797732,0.923701034,3106
971,Nasarawa-Eggon,Alkaleri,2021,Nasarawa-Eggon,0.8,0.8,0.8,0.8,1,july,0.497648158,PBO(2021),0.746451112,0.65,551
971,Nasarawa-Eggon,Alkaleri,2024,Nasarawa-Eggon,0.8,0.8,0.8,0.8,2,july,0.497648158,PBO(2021),0.746451112,0.65,1646
971,Nasarawa-Eggon,Alkaleri,2027,Nasarawa-Eggon,0.8,0.8,0.8,0.8,3,july,0.497648158,PBO(2021),0.746451112,0.65,2741
971,Nasarawa-Eggon,Alkaleri,2030,Nasarawa-Eggon,0.8,0.8,0.8,0.8,4,july,0.497648158,PBO(2021),0.746451112,0.65,3836
745,Nasarawa1,Alkaleri,2022,Nasarawa1,0.8,0.8,0.8,0.8,1,july,0.596034944,PBO(2021),0.749384951,0.784227286,916
745,Nasarawa1,Alkaleri,2025,Nasarawa1,0.8,0.8,0.8,0.8,2,july,0.596034944,PBO(2021),0.749384951,0.784227286,2011
745,Nasarawa1,Alkaleri,2028,Nasarawa1,0.8,0.8,0.8,0.8,3,july,0.596034944,PBO(2021),0.749384951,0.784227286,3106
969,Nasarawa2,Keana,2021,Nasarawa2,0.8,0.8,0.8,0.8,1,august,0.379114078,PBO(2021),0.738010234,0.65,588
969,Nasarawa2,Keana,2024,Nasarawa2,0.8,0.8,0.8,0.8,2,august,0.379114078,PBO(2021),0.738010234,0.65,1683
969,Nasarawa2,Keana,2027,Nasarawa2,0.8,0.8,0.8,0.8,3,august,0.379114078,PBO(2021),0.738010234,0.65,2778
969,Nasarawa2,Keana,2030,Nasarawa2,0.8,0.8,0.8,0.8,4,august,0.379114078,PBO(2021),0.738010234,0.65,3873
337,Ndokwa East,Ahoada West,2022,Ndokwa East,0.8,0.8,0.8,0.8,1,may,0.258105917,PBO(2021),0.71050969,0.65,861
337,Ndokwa East,Ahoada West,2025,Ndokwa East,0.8,0.8,0.8,0.8,2,may,0.258105917,PBO(2021),0.71050969,0.65,1956
337,Ndokwa East,Ahoada West,2028,Ndokwa East,0.8,0.8,0.8,0.8,3,may,0.258105917,PBO(2021),0.71050969,0.65,3051
339,Ndokwa West,Isoko South,2022,Ndokwa West,0.8,0.8,0.8,0.8,1,june,0.26790329,PBO(2021),0.714315831,0.65,892
339,Ndokwa West,Isoko South,2025,Ndokwa West,0.8,0.8,0.8,0.8,2,june,0.26790329,PBO(2021),0.714315831,0.65,1987
339,Ndokwa West,Isoko South,2028,Ndokwa West,0.8,0.8,0.8,0.8,3,june,0.26790329,PBO(2021),0.714315831,0.65,3082
197,Nembe,Ahoada West,2020,Nembe,0.8,0.8,0.8,0.8,1,may,0.273335383,PBO(2021),0.716248429,0.65,131
197,Nembe,Ahoada West,2023,Nembe,0.8,0.8,0.8,0.8,2,may,0.273335383,PBO(2021),0.716248429,0.65,1226
197,Nembe,Ahoada West,2026,Nembe,0.8,0.8,0.8,0.8,3,may,0.273335383,PBO(2021),0.716248429,0.65,2321
197,Nembe,Ahoada West,2029,Nembe,0.8,0.8,0.8,0.8,4,may,0.273335383,PBO(2021),0.716248429,0.65,3416
1489,Ngala,Taura,2020,Ngala,0.8,0.8,0.8,0.8,1,july,0.627405037,PBO(2021),0.749971788,0.816311148,186
1489,Ngala,Taura,2023,Ngala,0.8,0.8,0.8,0.8,2,july,0.627405037,PBO(2021),0.749971788,0.816311148,1281
1489,Ngala,Taura,2026,Ngala,0.8,0.8,0.8,0.8,3,july,0.627405037,PBO(2021),0.749971788,0.816311148,2376
1489,Ngala,Taura,2029,Ngala,0.8,0.8,0.8,0.8,4,july,0.627405037,PBO(2021),0.749971788,0.816311148,3471
295,Nganzai,Gawabawa,2020,Nganzai,0.8,0.8,0.8,0.8,1,august,0.772011267,PBO(2021),0.751598424,0.91159598,223
295,Nganzai,Gawabawa,2023,Nganzai,0.8,0.8,0.8,0.8,2,august,0.772011267,PBO(2021),0.751598424,0.91159598,1318
295,Nganzai,Gawabawa,2026,Nganzai,0.8,0.8,0.8,0.8,3,august,0.772011267,PBO(2021),0.751598424,0.91159598,2413
295,Nganzai,Gawabawa,2029,Nganzai,0.8,0.8,0.8,0.8,4,august,0.772011267,PBO(2021),0.751598424,0.91159598,3508
847,Ngaski,Owan East,2021,Ngaski,0.967346939,0.876599634,0.8,0.859334625,1,march,0.50355318,PBO(2021),0.746693078,0.653290987,435
847,Ngaski,Owan East,2024,Ngaski,0.967346939,0.876599634,0.8,0.859334625,2,march,0.50355318,PBO(2021),0.746693078,0.653290987,1530
847,Ngaski,Owan East,2027,Ngaski,0.967346939,0.876599634,0.8,0.859334625,3,march,0.50355318,PBO(2021),0.746693078,0.653290987,2625
847,Ngaski,Owan East,2030,Ngaski,0.967346939,0.876599634,0.8,0.859334625,4,march,0.50355318,PBO(2021),0.746693078,0.653290987,3720
549,Ngor-Okpala,Ngor-Okpala,2020,Ngor-Okpala,0.8,0.8,0.8,0.8,1,june,0.247389039,PBO(2021),0.70581743,0.65,162
549,Ngor-Okpala,Ngor-Okpala,2023,Ngor-Okpala,0.8,0.8,0.8,0.8,2,june,0.247389039,PBO(2021),0.70581743,0.65,1257
549,Ngor-Okpala,Ngor-Okpala,2026,Ngor-Okpala,0.8,0.8,0.8,0.8,3,june,0.247389039,PBO(2021),0.70581743,0.65,2352
549,Ngor-Okpala,Ngor-Okpala,2029,Ngor-Okpala,0.8,0.8,0.8,0.8,4,june,0.247389039,PBO(2021),0.70581743,0.65,3447
1345,Nguru,Taura,2022,Nguru,0.8,0.8,0.8,0.8,1,july,0.638131481,PBO(2021),0.750146686,0.826128675,916
1345,Nguru,Taura,2025,Nguru,0.8,0.8,0.8,0.8,2,july,0.638131481,PBO(2021),0.750146686,0.826128675,2011
1345,Nguru,Taura,2028,Nguru,0.8,0.8,0.8,0.8,3,july,0.638131481,PBO(2021),0.750146686,0.826128675,3106
181,Ningi,Takali,2021,Ningi,0.8,0.8,0.8,0.8,1,september,0.6738636,Standard 2020,0.651854983,0.805057422,615
181,Ningi,Takali,2024,Ningi,0.8,0.8,0.8,0.8,2,september,0.6738636,Standard 2020,0.651854983,0.805057422,1710
181,Ningi,Takali,2027,Ningi,0.8,0.8,0.8,0.8,3,september,0.6738636,Standard 2020,0.651854983,0.805057422,2805
181,Ningi,Takali,2030,Ningi,0.8,0.8,0.8,0.8,4,september,0.6738636,Standard 2020,0.651854983,0.805057422,3900
551,Njaba,Ngor-Okpala,2020,Njaba,0.8,0.8,0.8,0.8,1,june,0.25554311,PBO(2021),0.70944059,0.65,162
551,Njaba,Ngor-Okpala,2023,Njaba,0.8,0.8,0.8,0.8,2,june,0.25554311,PBO(2021),0.70944059,0.65,1257
551,Njaba,Ngor-Okpala,2026,Njaba,0.8,0.8,0.8,0.8,3,june,0.25554311,PBO(2021),0.70944059,0.65,2352
551,Njaba,Ngor-Okpala,2029,Njaba,0.8,0.8,0.8,0.8,4,june,0.25554311,PBO(2021),0.70944059,0.65,3447
135,Njikoka,Uzo-Uwani,2020,Njikoka,0.8,0.8,0.8,0.8,1,june,0.436915256,PBO(2021),0.743176293,0.65,162
135,Njikoka,Uzo-Uwani,2023,Njikoka,0.8,0.8,0.8,0.8,2,june,0.436915256,PBO(2021),0.743176293,0.65,1257
135,Njikoka,Uzo-Uwani,2026,Njikoka,0.8,0.8,0.8,0.8,3,june,0.436915256,PBO(2021),0.743176293,0.65,2352
135,Njikoka,Uzo-Uwani,2029,Njikoka,0.8,0.8,0.8,0.8,4,june,0.436915256,PBO(2021),0.743176293,0.65,3447
471,Nkanu East,Owan East,2020,Nkanu East,0.8,0.8,0.8,0.8,1,march,0.414364125,PBO(2021),0.741470161,0.65,70
471,Nkanu East,Owan East,2023,Nkanu East,0.8,0.8,0.8,0.8,2,march,0.414364125,PBO(2021),0.741470161,0.65,1165
471,Nkanu East,Owan East,2026,Nkanu East,0.8,0.8,0.8,0.8,3,march,0.414364125,PBO(2021),0.741470161,0.65,2260
471,Nkanu East,Owan East,2029,Nkanu East,0.8,0.8,0.8,0.8,4,march,0.414364125,PBO(2021),0.741470161,0.65,3355
473,Nkanu West,Uzo-Uwani,2020,Nkanu West,0.8,0.8,0.8,0.8,1,june,0.464287853,PBO(2021),0.744852701,0.65,162
473,Nkanu West,Uzo-Uwani,2023,Nkanu West,0.8,0.8,0.8,0.8,2,june,0.464287853,PBO(2021),0.744852701,0.65,1257
473,Nkanu West,Uzo-Uwani,2026,Nkanu West,0.8,0.8,0.8,0.8,3,june,0.464287853,PBO(2021),0.744852701,0.65,2352
473,Nkanu West,Uzo-Uwani,2029,Nkanu West,0.8,0.8,0.8,0.8,4,june,0.464287853,PBO(2021),0.744852701,0.65,3447
553,Nkwerre,Ngor-Okpala,2020,Nkwerre,0.8,0.8,0.8,0.8,1,june,0.404085994,PBO(2021),0.740573072,0.65,162
553,Nkwerre,Ngor-Okpala,2023,Nkwerre,0.8,0.8,0.8,0.8,2,june,0.404085994,PBO(2021),0.740573072,0.65,1257
